EnsembleID,S518NP,P3005NP,P3185NP,P3190NP,P3236NP,P3071NP
ENSG00000185527,0.491495743,0.491495743,1.773077512,2.437467618,0.491495743,0.491495743
ENSG00000185532,3.558394758,3.903118235,5.3800478,6.240493339,6.053518931,5.702181763
ENSG00000185551,0.491495743,3.253816588,0.491495743,2.142135943,1.118199498,2.69412117
ENSG00000185559,0.491495743,2.041553926,1.773077512,0.491495743,1.118199498,0.491495743
ENSG00000185561,0.491495743,0.491495743,2.440884036,0.491495743,1.553663305,1.977737121
ENSG00000185567,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000185585,2.386347545,2.041553926,0.491495743,2.142135943,0.491495743,1.977737121
ENSG00000185591,4.319902222,6.505707139,6.553886699,6.82926443,6.450424994,6.274099312
ENSG00000185594,2.22720522,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185596,2.308969626,3.614691438,0.491495743,3.074702331,2.983164683,3.170636651
ENSG00000185608,0.491495743,5.084818068,3.953204495,4.282098492,2.386862702,4.871213364
ENSG00000185614,6.361465774,2.041553926,3.953204495,2.682494716,4.873970098,4.258204254
ENSG00000185619,0.491495743,4.143378292,2.895625316,4.205755876,5.598264504,3.81456408
ENSG00000185621,0.491495743,2.041553926,3.51922813,2.437467618,3.959376938,1.977737121
ENSG00000185624,3.220913249,5.084818068,4.28637771,5.715512814,6.225587114,5.101519966
ENSG00000185627,0.491495743,4.96471016,4.556860461,4.780173302,5.115915056,4.990957457
ENSG00000185630,0.747543474,4.143378292,6.424696705,5.630460466,6.873834907,6.912286721
ENSG00000185633,3.178035596,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185634,1.153799778,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000185638,4.815720524,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185640,4.986967016,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185641,5.485995303,3.614691438,3.51922813,2.142135943,0.491495743,3.81456408
ENSG00000185650,0.491495743,7.233716532,7.446513448,7.482949919,7.416348016,7.136606149
ENSG00000185651,0.491495743,5.994547327,6.908203248,6.564707794,6.991237339,6.850299185
ENSG00000185658,0.491495743,6.978552994,6.88383232,7.197753475,7.575221964,7.307814394
ENSG00000185664,2.048306209,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185666,7.18823,0.491495743,1.773077512,0.491495743,0.83861323,0.491495743
ENSG00000185668,6.220676575,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185669,0.491495743,0.491495743,0.491495743,1.268225633,1.352299484,0.491495743
ENSG00000185670,6.498468695,0.491495743,1.773077512,1.770364417,1.352299484,0.491495743
ENSG00000185684,0.491495743,0.491495743,0.491495743,2.437467618,3.178630759,2.69412117
ENSG00000185689,4.259486837,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185697,4.013419068,4.833687412,5.154152048,5.715512814,4.487966967,5.702181763
ENSG00000185716,0.491495743,2.041553926,1.773077512,0.491495743,2.277317989,0.491495743
ENSG00000185721,0.491495743,2.771436164,2.440884036,4.205755876,2.029594888,3.528232095
ENSG00000185722,5.494757562,5.649720085,5.154152048,5.769550583,5.886370139,4.740623486
ENSG00000185728,0.491495743,5.298647272,5.575314804,5.715512814,5.083738088,5.474575202
ENSG00000185730,0.491495743,0.491495743,0.491495743,2.437467618,1.887709792,0.491495743
ENSG00000185736,0.491495743,2.771436164,5.692201856,4.489520191,0.83861323,0.491495743
ENSG00000185737,0.491495743,0.491495743,1.773077512,0.491495743,0.491495743,0.491495743
ENSG00000185739,1.949785482,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000185742,6.110975327,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000185745,7.067148588,5.394743376,4.556860461,4.354603532,6.682987259,5.389960554
ENSG00000185753,3.746228639,4.349280359,4.675192218,4.9300581,4.437934598,4.053370258
ENSG00000185760,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,1.977737121
ENSG00000185775,3.746228639,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185787,5.889674095,7.970488838,8.576140199,8.055997249,8.459812405,8.142371776
ENSG00000185798,3.859108551,2.771436164,0.491495743,0.491495743,1.118199498,1.977737121
ENSG00000185800,0.491495743,2.771436164,3.240861564,3.748342975,3.923465929,2.69412117
ENSG00000185803,0.491495743,0.491495743,2.440884036,0.491495743,1.352299484,1.977737121
ENSG00000185808,0.491495743,2.041553926,2.895625316,2.682494716,1.73033331,3.170636651
ENSG00000185811,7.526193547,7.890335058,7.172450347,7.672151949,6.506116206,6.22609316
ENSG00000185813,0.964924616,3.253816588,2.440884036,2.142135943,3.552312346,0.491495743
ENSG00000185818,0.491495743,0.491495743,0.491495743,1.268225633,0.83861323,0.491495743
ENSG00000185821,1.606006813,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185825,1.153799778,5.72559465,6.88383232,6.709967746,7.97230075,7.353217984
ENSG00000185829,8.439048602,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000185834,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000185837,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185838,0.491495743,0.491495743,0.491495743,0.491495743,1.73033331,0.491495743
ENSG00000185842,4.857081367,3.253816588,5.747275792,5.340318031,5.479629359,5.836139255
ENSG00000185860,4.196430452,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185862,0.491495743,6.978552994,6.355487413,7.311408729,6.102518174,6.971720231
ENSG00000185864,0.491495743,0.491495743,2.895625316,2.142135943,2.029594888,1.977737121
ENSG00000185869,4.217756943,3.614691438,0.491495743,3.074702331,1.352299484,0.491495743
ENSG00000185873,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000185875,0.491495743,4.143378292,0.491495743,1.770364417,2.029594888,0.491495743
ENSG00000185880,8.56607786,5.394743376,5.747275792,6.201709946,5.819556268,5.300072318
ENSG00000185883,0.491495743,5.72559465,6.643712265,4.976748242,6.524212242,6.274099312
ENSG00000185885,0.964924616,5.484836416,4.981154639,5.22900687,5.00000852,4.990957457
ENSG00000185888,3.558394758,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185896,1.606006813,4.349280359,5.513116786,5.476515831,6.81134506,5.770714733
ENSG00000185897,6.413223106,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185899,3.342392409,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185900,5.835519952,2.041553926,0.491495743,1.268225633,1.73033331,0.491495743
ENSG00000185905,4.744036347,4.833687412,3.51922813,3.636467861,5.632032716,1.977737121
ENSG00000185909,0.491495743,2.041553926,3.953204495,1.770364417,2.83639491,2.69412117
ENSG00000185915,0.491495743,0.491495743,2.440884036,1.268225633,0.491495743,0.491495743
ENSG00000185917,2.992518185,2.041553926,0.491495743,2.142135943,2.83639491,0.491495743
ENSG00000185920,0.491495743,2.041553926,1.773077512,2.891885759,1.73033331,4.258204254
ENSG00000185926,3.686294071,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185942,3.859108551,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000185946,0.747543474,3.253816588,0.491495743,3.748342975,4.487966967,4.258204254
ENSG00000185947,0.491495743,5.484836416,5.3800478,5.410023556,5.994166995,5.389960554
ENSG00000185950,0.491495743,4.349280359,4.784549683,4.976748242,6.0863693,3.81456408
ENSG00000185963,0.491495743,6.054621762,6.522657493,6.790584669,8.188189248,6.971720231
ENSG00000185966,4.699251393,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185972,2.721037898,0.491495743,0.491495743,1.770364417,1.73033331,0.491495743
ENSG00000185973,0.491495743,2.041553926,3.51922813,2.142135943,2.386862702,3.528232095
ENSG00000185982,0.964924616,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000185986,6.127971784,0.491495743,0.491495743,0.491495743,1.73033331,0.491495743
ENSG00000185989,0.491495743,7.233716532,7.837646602,7.741391765,8.54499889,7.841483008
ENSG00000186001,4.279907704,6.221152269,6.614387461,6.854486562,6.978168423,7.236911906
ENSG00000186007,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000186010,0.491495743,5.298647272,5.233446251,5.443652729,3.99441573,4.871213364
ENSG00000186017,0.491495743,3.614691438,2.895625316,2.891885759,2.029594888,3.528232095
ENSG00000186019,6.385222257,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000186020,6.682292314,2.771436164,2.440884036,2.891885759,3.116372234,0.491495743
ENSG00000186026,0.491495743,0.491495743,0.491495743,1.268225633,0.83861323,1.977737121
ENSG00000186047,0.491495743,2.041553926,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000186049,0.491495743,0.491495743,0.491495743,0.491495743,1.553663305,1.977737121
ENSG00000186051,3.623761284,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186056,0.491495743,0.491495743,0.491495743,0.491495743,2.029594888,0.491495743
ENSG00000186063,4.061393989,4.689565934,5.634941779,5.37559174,5.00000852,5.389960554
ENSG00000186073,0.491495743,2.041553926,2.895625316,2.142135943,1.553663305,1.977737121
ENSG00000186074,0.491495743,2.771436164,2.895625316,3.074702331,4.094698363,0.491495743
ENSG00000186081,0.491495743,2.041553926,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000186086,6.016782426,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186088,2.140526949,6.167749796,7.131635183,7.085067298,7.537113408,7.083710728
ENSG00000186090,2.779574869,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186104,0.491495743,0.491495743,2.440884036,2.142135943,1.118199498,0.491495743
ENSG00000186105,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000186106,6.27254982,2.771436164,2.895625316,3.515182447,2.386862702,1.977737121
ENSG00000186111,0.491495743,4.689565934,4.556860461,4.831884545,5.609608623,2.69412117
ENSG00000186118,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000186124,4.684008712,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186130,2.835829041,3.253816588,3.752473184,3.382757049,2.277317989,3.170636651
ENSG00000186132,0.491495743,0.491495743,1.773077512,1.770364417,1.887709792,1.977737121
ENSG00000186141,0.491495743,5.484836416,3.240861564,4.03976549,4.062039258,4.597025657
ENSG00000186143,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186148,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000186150,6.064647466,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186153,0.491495743,3.903118235,4.28637771,3.852163487,4.982663275,4.597025657
ENSG00000186160,5.587785472,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186162,0.491495743,2.041553926,2.895625316,3.515182447,4.892663871,2.69412117
ENSG00000186166,0.491495743,2.041553926,0.491495743,1.268225633,4.276500052,0.491495743
ENSG00000186174,0.491495743,5.994547327,5.900905608,6.385972444,5.867594103,4.990957457
ENSG00000186184,0.491495743,6.505707139,7.21214251,6.385972444,5.779940044,6.682569835
ENSG00000186185,4.714334711,0.491495743,0.491495743,0.491495743,1.73033331,2.69412117
ENSG00000186187,0.491495743,0.491495743,2.440884036,1.770364417,1.73033331,1.977737121
ENSG00000186188,3.454432335,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186190,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000186191,2.889971798,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000186193,5.485995303,0.491495743,1.773077512,2.682494716,1.352299484,1.977737121
ENSG00000186197,7.010230071,0.491495743,1.773077512,1.770364417,0.83861323,0.491495743
ENSG00000186198,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186204,2.459785762,0.491495743,0.491495743,0.491495743,2.583770537,0.491495743
ENSG00000186205,0.491495743,2.041553926,2.440884036,1.770364417,2.911645409,0.491495743
ENSG00000186222,1.153799778,2.041553926,2.440884036,2.142135943,2.277317989,0.491495743
ENSG00000186230,0.491495743,2.771436164,0.491495743,1.268225633,0.83861323,0.491495743
ENSG00000186231,2.721037898,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000186235,0.964924616,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000186260,0.491495743,4.96471016,2.440884036,3.515182447,3.116372234,4.597025657
ENSG00000186265,0.491495743,3.253816588,2.440884036,2.891885759,2.488673413,1.977737121
ENSG00000186272,0.491495743,2.771436164,1.773077512,2.682494716,1.352299484,3.528232095
ENSG00000186280,0.491495743,2.771436164,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186281,0.491495743,2.041553926,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000186283,0.491495743,0.491495743,2.440884036,1.770364417,2.158766942,2.69412117
ENSG00000186288,5.720703209,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186297,5.298550487,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186298,0.491495743,5.994547327,5.851491359,5.944176399,4.892663871,5.836139255
ENSG00000186300,4.699251393,0.491495743,0.491495743,2.437467618,0.83861323,0.491495743
ENSG00000186301,1.320785797,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000186310,5.023757046,2.041553926,3.240861564,2.142135943,1.887709792,0.491495743
ENSG00000186312,0.491495743,0.491495743,3.752473184,2.682494716,1.887709792,3.528232095
ENSG00000186314,0.491495743,4.143378292,5.3800478,5.600957706,5.281101156,5.204209196
ENSG00000186318,6.127971784,2.771436164,0.491495743,0.491495743,2.583770537,1.977737121
ENSG00000186326,3.489925425,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000186335,1.606006813,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000186340,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186350,0.491495743,6.322369514,6.355487413,5.990419067,6.933730028,5.389960554
ENSG00000186352,0.491495743,2.041553926,0.491495743,2.142135943,1.118199498,1.977737121
ENSG00000186354,0.491495743,0.491495743,1.773077512,1.268225633,1.352299484,1.977737121
ENSG00000186367,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000186376,1.729927308,3.614691438,2.895625316,2.891885759,2.583770537,3.170636651
ENSG00000186377,6.445218364,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186393,1.606006813,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186395,0.491495743,4.96471016,5.070244864,5.065826156,3.116372234,3.528232095
ENSG00000186399,1.470433385,2.041553926,1.773077512,1.268225633,2.158766942,1.977737121
ENSG00000186407,4.504762379,5.569632511,4.675192218,5.410023556,6.542084104,4.871213364
ENSG00000186409,3.342392409,3.253816588,1.773077512,3.636467861,4.062039258,1.977737121
ENSG00000186416,0.964924616,2.771436164,3.240861564,2.891885759,2.029594888,3.170636651
ENSG00000186417,0.964924616,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000186431,3.418043975,2.041553926,2.895625316,3.236936377,5.178192894,1.977737121
ENSG00000186432,0.747543474,5.569632511,6.125386839,6.221231963,5.551974409,6.01629705
ENSG00000186440,5.140026432,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186442,1.320785797,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186446,4.539052947,0.491495743,0.491495743,3.074702331,0.83861323,0.491495743
ENSG00000186448,0.747543474,2.771436164,1.773077512,3.515182447,2.386862702,2.69412117
ENSG00000186452,7.028448105,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186453,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000186462,0.491495743,0.491495743,0.491495743,0.491495743,1.553663305,0.491495743
ENSG00000186468,2.942155921,10.4458968,10.18274722,10.1880956,7.699866277,9.678626994
ENSG00000186469,0.491495743,6.848839393,6.553886699,7.030784265,4.583109166,6.22609316
ENSG00000186470,0.491495743,5.195690639,5.948683254,5.687715458,7.215687421,6.01629705
ENSG00000186472,0.491495743,2.771436164,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000186474,2.140526949,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186479,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186480,9.635989932,6.054621762,5.070244864,5.189909219,6.126407531,5.300072318
ENSG00000186481,7.666579086,0.491495743,0.491495743,1.268225633,1.118199498,1.977737121
ENSG00000186487,7.113397474,2.771436164,1.773077512,1.268225633,0.491495743,0.491495743
ENSG00000186496,0.491495743,2.771436164,0.491495743,2.142135943,1.352299484,0.491495743
ENSG00000186501,0.491495743,0.491495743,2.895625316,2.142135943,2.983164683,0.491495743
ENSG00000186509,5.278393645,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186510,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186513,1.729927308,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000186517,0.491495743,8.71976067,8.372259673,8.667171126,8.501512757,7.992601514
ENSG00000186522,0.491495743,0.491495743,2.440884036,3.748342975,1.73033331,3.81456408
