EnsembleID,P3191PE,P3003PE,P3074SPE
ENSG00000126858,5.671836989,6.419562629,5.461914146
ENSG00000126860,2.328258804,2.754712214,3.268950027
ENSG00000126861,-0.60811535,-0.60811535,0.208055815
ENSG00000126870,6.710794719,6.894022194,7.091753558
ENSG00000126878,1.670704442,2.592718099,3.111246701
ENSG00000126882,3.9413282,3.466001956,3.659229116
ENSG00000126883,4.490937893,5.086997738,4.958831942
ENSG00000126903,6.811626315,5.175506877,5.026667314
ENSG00000126934,5.225808078,5.071703534,4.981799963
ENSG00000126945,5.70399037,4.70618892,4.678630745
ENSG00000126947,-0.174883164,-0.60811535,-0.60811535
ENSG00000126953,1.179228065,0.457217731,1.407277898
ENSG00000126970,4.065320618,1.816971108,3.111246701
ENSG00000127022,7.197708186,7.173748689,6.686036832
ENSG00000127054,3.042468184,2.592718099,2.497440227
ENSG00000127080,0.428047414,1.291691528,1.407277898
ENSG00000127081,1.318659198,1.816971108,1.868100793
ENSG00000127084,5.026637146,4.874285039,5.395044604
ENSG00000127124,2.036624454,1.95673551,2.497440227
ENSG00000127125,5.89436405,5.615964971,5.966745115
ENSG00000127152,3.48879944,3.556680655,3.540492774
ENSG00000127184,6.557333339,7.358389385,7.26559428
ENSG00000127191,2.036624454,2.201214979,1.656011051
ENSG00000127220,0.428047414,0.791864764,1.407277898
ENSG00000127241,0.851985724,-0.60811535,1.407277898
ENSG00000127249,5.026637146,3.973580092,3.411100684
ENSG00000127252,5.814147541,5.350462094,4.257154983
ENSG00000127311,3.082154159,2.592718099,2.052970289
ENSG00000127314,11.50713409,11.28206673,11.02707605
ENSG00000127325,4.14243169,2.592718099,1.868100793
ENSG00000127328,5.416397498,5.594721994,4.981799963
ENSG00000127329,-0.60811535,0.457217731,1.106539334
ENSG00000127334,3.518031384,4.469964516,4.098082979
ENSG00000127337,2.513831047,2.504346384,3.268950027
ENSG00000127362,0.157852609,-0.60811535,-0.60811535
ENSG00000127364,0.157852609,-0.60811535,-0.60811535
ENSG00000127399,-0.60811535,1.488807269,0.726140455
ENSG00000127415,1.670704442,-0.60811535,-0.60811535
ENSG00000127418,0.851985724,0.020729603,0.208055815
ENSG00000127419,2.513831047,1.6621999,2.052970289
ENSG00000127423,1.771245913,0.791864764,0.208055815
ENSG00000127445,4.590616018,3.906200052,4.29432598
ENSG00000127452,1.670704442,1.95673551,1.407277898
ENSG00000127463,0.655532735,1.06331659,0.208055815
ENSG00000127472,-0.174883164,-0.60811535,-0.60811535
ENSG00000127481,7.492806444,6.370409383,5.919943768
ENSG00000127483,8.244527132,8.670521244,7.93489891
ENSG00000127507,2.95966293,2.309491653,3.268950027
ENSG00000127511,4.94289121,3.835518239,3.268950027
ENSG00000127526,7.438419187,5.840118004,5.270002904
ENSG00000127527,6.451461593,5.70786767,5.702131543
ENSG00000127528,3.781764659,5.056245454,5.989588492
ENSG00000127529,-0.174883164,-0.60811535,-0.60811535
ENSG00000127533,5.778354971,3.940283403,4.467043176
ENSG00000127540,7.291684631,7.081314913,6.569577116
ENSG00000127554,0.655532735,1.06331659,1.407277898
ENSG00000127561,0.157852609,-0.60811535,-0.60811535
ENSG00000127578,0.157852609,-0.60811535,-0.60811535
ENSG00000127580,-0.174883164,1.291691528,0.208055815
ENSG00000127585,0.655532735,1.291691528,0.726140455
ENSG00000127586,0.655532735,0.020729603,-0.60811535
ENSG00000127589,-0.60811535,1.291691528,-0.60811535
ENSG00000127603,9.031823574,7.499374911,6.375105622
ENSG00000127616,5.392920081,5.258898443,4.935492341
ENSG00000127663,5.134383843,4.838586378,5.21290765
ENSG00000127666,2.115243212,2.410206229,2.363941681
ENSG00000127720,4.065320618,3.2107184,2.363941681
ENSG00000127774,3.299757006,3.265516963,2.93416459
ENSG00000127804,2.454586778,3.466001956,2.93416459
ENSG00000127824,9.829959532,8.166873229,8.584764949
ENSG00000127831,7.133049636,5.102131506,5.342776501
ENSG00000127837,3.36556219,4.037953114,5.091455801
ENSG00000127838,7.387851478,5.245330304,5.070181287
ENSG00000127863,0.157852609,0.457217731,-0.60811535
ENSG00000127870,8.173965912,6.757314255,6.959158366
ENSG00000127884,1.445794457,3.265516963,3.111246701
ENSG00000127903,0.157852609,-0.60811535,0.726140455
ENSG00000127914,8.176259809,6.822726177,6.34884456
ENSG00000127920,11.150097,10.80073142,10.29672327
ENSG00000127922,5.006151985,5.161127318,5.908002297
ENSG00000127928,-0.174883164,-0.60811535,-0.60811535
ENSG00000127946,3.158393941,3.512053625,4.011446399
ENSG00000127947,10.9964698,10.40953961,10.15803517
ENSG00000127948,0.428047414,0.457217731,2.619625114
ENSG00000127951,3.655916151,4.838586378,5.525821068
ENSG00000127952,2.916407031,2.675987667,3.477246854
ENSG00000127954,2.036624454,1.816971108,2.497440227
ENSG00000127955,3.458962925,2.900339057,2.497440227
ENSG00000127957,2.570738113,3.2107184,2.836743814
ENSG00000127980,4.367891189,4.373476269,4.098082979
ENSG00000127989,0.655532735,0.791864764,2.052970289
ENSG00000127993,1.318659198,1.6621999,2.497440227
ENSG00000127995,2.778266925,2.675987667,2.216818509
ENSG00000128000,2.778266925,2.675987667,2.619625114
ENSG00000128011,0.655532735,0.457217731,1.106539334
ENSG00000128016,4.548737188,5.324888619,5.461914146
ENSG00000128039,0.655532735,0.020729603,0.726140455
ENSG00000128040,-0.60811535,0.020729603,1.407277898
ENSG00000128050,1.318659198,2.675987667,2.363941681
ENSG00000128052,0.157852609,1.06331659,0.208055815
ENSG00000128059,1.0248655,1.488807269,2.216818509
ENSG00000128159,3.428496305,2.084147754,2.93416459
ENSG00000128185,1.670704442,2.592718099,2.732265031
ENSG00000128191,2.570738113,2.900339057,2.216818509
ENSG00000128203,-0.60811535,0.791864764,-0.60811535
ENSG00000128218,-0.174883164,1.291691528,1.656011051
ENSG00000128228,-0.174883164,1.488807269,1.868100793
ENSG00000128245,10.48958531,9.218277355,9.266829557
ENSG00000128254,0.655532735,0.457217731,-0.60811535
ENSG00000128266,9.612588194,8.3171065,7.914153762
ENSG00000128268,0.428047414,0.457217731,0.726140455
ENSG00000128271,2.189798189,1.95673551,1.656011051
ENSG00000128272,10.07707082,9.351684537,8.552527347
ENSG00000128274,-0.174883164,-0.60811535,-0.60811535
ENSG00000128283,-0.174883164,0.457217731,0.726140455
ENSG00000128284,3.428496305,4.037953114,4.650238442
ENSG00000128294,7.980148729,5.910580226,6.034217972
ENSG00000128298,0.851985724,-0.60811535,-0.60811535
ENSG00000128309,5.735442743,4.686242702,4.499237084
ENSG00000128311,5.652195271,3.68283245,3.268950027
ENSG00000128335,2.825798556,3.798834847,3.820805986
ENSG00000128340,5.632282443,6.718559803,6.894058316
ENSG00000128342,0.157852609,-0.60811535,-0.60811535
ENSG00000128383,3.397372389,3.032604606,3.540492774
ENSG00000128394,3.48879944,2.900339057,3.870879326
ENSG00000128408,-0.174883164,-0.60811535,-0.60811535
ENSG00000128422,-0.174883164,-0.60811535,-0.60811535
ENSG00000128463,2.328258804,3.153755934,2.732265031
ENSG00000128482,-0.60811535,-0.60811535,0.208055815
ENSG00000128487,8.026655676,7.209125338,6.780756048
ENSG00000128512,1.670704442,1.488807269,1.656011051
ENSG00000128513,4.520126976,4.44644067,3.111246701
ENSG00000128524,6.574826912,6.376645906,6.531167409
ENSG00000128534,4.461146031,5.040619951,5.729530201
ENSG00000128536,-0.60811535,0.020729603,0.726140455
ENSG00000128563,4.268189283,4.398210031,4.011446399
ENSG00000128567,0.157852609,0.791864764,0.208055815
ENSG00000128578,4.590616018,3.31831003,2.93416459
ENSG00000128581,0.428047414,1.95673551,2.497440227
ENSG00000128585,6.167713968,5.70786767,4.935492341
ENSG00000128590,1.865234815,2.410206229,1.407277898
ENSG00000128591,-0.174883164,-0.60811535,-0.60811535
ENSG00000128594,1.318659198,0.457217731,1.656011051
ENSG00000128595,8.535552306,7.284028931,7.14867923
ENSG00000128596,1.771245913,2.504346384,2.363941681
ENSG00000128602,0.655532735,-0.60811535,0.208055815
ENSG00000128604,1.562627832,1.816971108,2.497440227
ENSG00000128607,5.115382621,5.203843038,4.706475054
ENSG00000128609,9.024203202,8.503896819,8.43885713
ENSG00000128626,0.655532735,1.291691528,1.407277898
ENSG00000128641,-0.174883164,1.6621999,1.868100793
ENSG00000128645,0.157852609,-0.60811535,-0.60811535
ENSG00000128654,2.115243212,2.084147754,1.656011051
ENSG00000128655,-0.174883164,0.020729603,0.208055815
ENSG00000128656,0.851985724,1.06331659,0.208055815
ENSG00000128683,0.157852609,0.020729603,-0.60811535
ENSG00000128692,0.428047414,1.06331659,2.216818509
ENSG00000128694,0.157852609,1.488807269,1.407277898
ENSG00000128699,2.778266925,1.6621999,2.497440227
ENSG00000128708,6.017172998,5.68794481,5.541365067
ENSG00000128709,-0.174883164,0.791864764,-0.60811535
ENSG00000128710,-0.60811535,0.020729603,-0.60811535
ENSG00000128713,-0.174883164,0.020729603,-0.60811535
ENSG00000128731,5.921965181,4.838586378,4.40041651
ENSG00000128739,7.783532283,7.034751095,6.664904726
ENSG00000128789,1.771245913,2.967987056,2.497440227
ENSG00000128791,6.938667637,5.102131506,5.919943768
ENSG00000128805,-0.174883164,0.791864764,-0.60811535
ENSG00000128815,3.852320334,4.764424478,4.530728234
ENSG00000128829,3.428496305,3.871291966,3.268950027
ENSG00000128833,3.195054351,1.291691528,1.407277898
ENSG00000128849,2.678230882,3.032604606,3.411100684
ENSG00000128872,2.036624454,2.592718099,2.497440227
ENSG00000128881,4.045381197,4.322699088,3.71512304
ENSG00000128886,-0.60811535,0.020729603,2.216818509
ENSG00000128891,2.39280507,2.201214979,3.192252142
ENSG00000128908,5.986129974,6.51876385,6.491707061
ENSG00000128915,4.215629504,4.764424478,4.330563274
ENSG00000128917,-0.60811535,0.457217731,-0.60811535
ENSG00000128918,1.445794457,1.95673551,1.106539334
ENSG00000128923,5.735442743,4.9763685,4.365912625
ENSG00000128928,2.189798189,2.410206229,2.836743814
ENSG00000128944,3.87509239,3.940283403,4.257154983
ENSG00000128951,3.195054351,3.722545359,3.268950027
ENSG00000128973,2.328258804,0.457217731,0.208055815
ENSG00000128989,8.869782477,8.402103752,7.896131649
ENSG00000129003,7.312689361,7.137482707,6.331067799
ENSG00000129007,1.670704442,2.592718099,2.93416459
ENSG00000129028,-0.174883164,-0.60811535,0.208055815
ENSG00000129038,0.157852609,-0.60811535,-0.60811535
ENSG00000129055,2.39280507,2.754712214,3.192252142
ENSG00000129071,5.294992507,4.943136851,4.591720485
ENSG00000129083,4.853982755,5.071703534,4.812770556
ENSG00000129084,4.74693974,4.373476269,4.219000892
ENSG00000129103,2.825798556,2.829362318,2.93416459
ENSG00000129116,3.230806221,1.95673551,2.732265031
ENSG00000129128,6.345378079,5.424570143,4.650238442
ENSG00000129158,2.036624454,2.900339057,2.732265031
ENSG00000129159,-0.60811535,-0.60811535,0.208055815
ENSG00000129173,-0.60811535,0.457217731,0.208055815
ENSG00000129187,5.618852874,5.573161544,5.026667314
ENSG00000129195,-0.174883164,0.020729603,1.106539334
ENSG00000129197,2.454586778,2.900339057,3.601082127
ENSG00000129219,1.318659198,1.291691528,-0.60811535
ENSG00000129226,3.602333039,3.31831003,4.219000892
ENSG00000129235,2.625485404,2.504346384,3.111246701
ENSG00000129244,-0.174883164,0.020729603,0.208055815
ENSG00000129245,3.195054351,3.032604606,3.268950027
ENSG00000129250,4.161082249,4.801981913,4.561546654
ENSG00000129255,1.445794457,1.291691528,-0.60811535
ENSG00000129292,8.004880765,6.546688168,6.592141482
ENSG00000129295,3.655916151,3.2107184,2.732265031
ENSG00000129315,2.825798556,3.466001956,3.411100684
ENSG00000129317,3.230806221,3.722545359,3.71512304
ENSG00000129347,4.335416821,4.838586378,5.461914146
ENSG00000129351,5.225808078,4.992701612,5.360410446
ENSG00000129353,8.849084049,7.046533701,7.453954643
ENSG00000129354,5.328379078,0.457217731,3.601082127
ENSG00000129355,9.000450426,8.106241496,8.501785834
ENSG00000129422,0.428047414,1.488807269,1.106539334
ENSG00000129450,1.771245913,1.06331659,2.052970289
ENSG00000129460,2.454586778,4.270069348,4.887648904
ENSG00000129465,1.0248655,1.06331659,0.726140455
ENSG00000129467,-0.174883164,0.020729603,1.106539334
ENSG00000129472,5.252142559,6.478738895,5.859222744
ENSG00000129473,6.270058295,4.745272634,4.863118746
ENSG00000129480,1.562627832,1.291691528,2.363941681
ENSG00000129484,2.328258804,2.967987056,4.011446399
ENSG00000129493,3.655916151,2.900339057,3.71512304
ENSG00000129514,-0.174883164,-0.60811535,-0.60811535
ENSG00000129515,7.543441716,7.455858436,6.959158366
ENSG00000129518,3.897510582,4.099576083,4.29432598
ENSG00000129521,5.716653721,4.037953114,4.887648904
ENSG00000129534,5.115382621,5.161127318,4.760601544
ENSG00000129535,0.157852609,-0.60811535,-0.60811535
ENSG00000129538,2.328258804,2.309491653,2.363941681
ENSG00000129559,6.729659703,6.472929309,6.483683801
ENSG00000129562,8.808993549,9.047031141,8.155476615
ENSG00000129566,4.430725967,4.373476269,4.530728234
ENSG00000129595,0.157852609,1.488807269,1.656011051
ENSG00000129625,5.760120083,5.412480153,4.863118746
ENSG00000129636,7.723626085,5.961256568,6.569577116
ENSG00000129646,0.655532735,0.457217731,-0.60811535
ENSG00000129654,-0.174883164,-0.60811535,0.208055815
ENSG00000129657,8.587322233,7.383380916,7.293400364
ENSG00000129667,2.778266925,2.504346384,2.836743814
ENSG00000129675,5.171651602,4.70618892,4.863118746
ENSG00000129680,4.722033951,4.926229495,4.981799963
ENSG00000129682,2.328258804,0.791864764,1.106539334
ENSG00000129691,7.739225384,7.804729976,7.943699175
ENSG00000129696,1.0248655,1.488807269,2.497440227
ENSG00000129749,-0.60811535,-0.60811535,0.208055815
ENSG00000129757,2.189798189,1.06331659,2.93416459
ENSG00000129810,2.328258804,2.309491653,2.93416459
ENSG00000129911,3.458962925,1.816971108,3.111246701
ENSG00000129925,4.631313396,3.466001956,3.820805986
ENSG00000129932,0.428047414,0.020729603,1.868100793
ENSG00000129933,3.9413282,2.967987056,3.768932007
ENSG00000129946,-0.174883164,-0.60811535,-0.60811535
ENSG00000129968,6.149149497,5.667742969,5.571959485
ENSG00000129988,-0.174883164,-0.60811535,-0.60811535
ENSG00000129990,-0.174883164,0.791864764,-0.60811535
ENSG00000129991,0.851985724,0.020729603,-0.60811535
ENSG00000129993,4.696690639,5.131930954,4.365912625
ENSG00000130005,2.328258804,1.816971108,2.497440227
ENSG00000130021,1.865234815,2.504346384,2.497440227
ENSG00000130023,3.042468184,3.512053625,3.540492774
ENSG00000130024,3.87509239,4.187339798,4.621276141
ENSG00000130032,-0.174883164,-0.60811535,0.726140455
ENSG00000130035,-0.60811535,0.457217731,-0.60811535
ENSG00000130038,2.454586778,2.592718099,2.497440227
ENSG00000130052,4.318901341,2.754712214,2.836743814
ENSG00000130055,-0.60811535,-0.60811535,0.208055815
ENSG00000130066,10.54322281,9.92370676,9.728072394
ENSG00000130119,5.735442743,4.838586378,4.330563274
ENSG00000130147,1.179228065,0.457217731,0.726140455
ENSG00000130150,2.39280507,3.094451617,3.111246701
ENSG00000130158,1.0248655,0.791864764,0.208055815
ENSG00000130159,1.0248655,1.488807269,2.052970289
ENSG00000130164,2.39280507,2.504346384,1.868100793
ENSG00000130165,2.678230882,2.504346384,3.268950027
ENSG00000130175,5.883174025,5.285657804,5.288543334
ENSG00000130176,5.921965181,5.272340165,3.268950027
ENSG00000130177,6.067471611,5.363080822,5.270002904
ENSG00000130193,-0.174883164,0.020729603,-0.60811535
ENSG00000130201,2.513831047,1.488807269,2.363941681
ENSG00000130202,2.513831047,1.291691528,1.407277898
ENSG00000130203,-0.60811535,1.06331659,1.656011051
ENSG00000130204,1.670704442,1.488807269,3.025420911
ENSG00000130208,0.655532735,2.504346384,1.868100793
ENSG00000130222,1.179228065,-0.60811535,0.208055815
ENSG00000130224,0.851985724,1.816971108,-0.60811535
ENSG00000130227,8.312840471,7.088931505,7.059729658
ENSG00000130244,1.318659198,1.816971108,1.407277898
ENSG00000130254,6.757502563,6.932630152,6.832214078
ENSG00000130255,5.843310966,7.329746519,7.453954643
ENSG00000130270,-0.174883164,-0.60811535,-0.60811535
ENSG00000130299,0.157852609,-0.60811535,-0.60811535
ENSG00000130300,0.655532735,3.2107184,2.497440227
ENSG00000130303,3.518031384,4.129427818,5.004408051
ENSG00000130304,-0.60811535,0.020729603,-0.60811535
ENSG00000130305,1.953473238,1.816971108,2.363941681
ENSG00000130307,-0.174883164,0.020729603,0.208055815
ENSG00000130309,2.513831047,0.791864764,1.407277898
ENSG00000130311,4.505606254,3.973580092,3.870879326
ENSG00000130312,2.729115788,2.675987667,3.192252142
ENSG00000130313,1.865234815,3.265516963,3.341775434
ENSG00000130332,1.445794457,3.032604606,3.870879326
ENSG00000130338,2.729115788,3.761194316,4.098082979
ENSG00000130340,6.365620793,4.624694053,3.71512304
ENSG00000130347,1.865234815,2.675987667,3.111246701
ENSG00000130348,1.562627832,2.900339057,2.497440227
ENSG00000130349,2.115243212,1.488807269,2.363941681
ENSG00000130363,2.454586778,1.291691528,2.216818509
ENSG00000130368,0.655532735,0.457217731,1.106539334
ENSG00000130382,3.428496305,3.31831003,3.341775434
ENSG00000130396,3.120777606,2.829362318,2.732265031
ENSG00000130402,7.35177496,6.449454152,6.621688602
ENSG00000130413,0.851985724,0.791864764,1.868100793
ENSG00000130414,5.521173631,5.551273988,5.919943768
ENSG00000130429,10.35734906,9.528029756,9.478442911
ENSG00000130433,-0.174883164,0.020729603,-0.60811535
ENSG00000130449,3.195054351,3.906200052,3.268950027
ENSG00000130475,3.829183063,3.940283403,3.966095619
ENSG00000130479,2.678230882,3.153755934,3.659229116
ENSG00000130487,0.157852609,1.291691528,1.106539334
ENSG00000130489,0.851985724,1.291691528,1.407277898
ENSG00000130508,-0.60811535,0.020729603,-0.60811535
ENSG00000130511,1.953473238,2.410206229,3.025420911
ENSG00000130513,-0.60811535,0.020729603,1.106539334
ENSG00000130517,3.781764659,2.084147754,2.732265031
ENSG00000130518,1.179228065,1.06331659,0.726140455
ENSG00000130520,4.41527197,4.037953114,4.838164276
ENSG00000130522,5.303411862,5.727519149,5.943534214
ENSG00000130528,-0.174883164,0.020729603,-0.60811535
ENSG00000130529,0.851985724,1.6621999,0.726140455
ENSG00000130540,0.655532735,-0.60811535,0.208055815
ENSG00000130544,1.179228065,2.201214979,2.363941681
ENSG00000130558,-0.60811535,-0.60811535,1.656011051
ENSG00000130559,4.910189246,4.469964516,3.341775434
ENSG00000130560,4.604309768,3.871291966,3.71512304
ENSG00000130584,0.428047414,-0.60811535,0.726140455
ENSG00000130589,3.919585738,2.675987667,4.098082979
