EnsembleID,P3181SPE,S601PE
ENSG00000175920,0.041479546,5.140476712
ENSG00000175931,6.38947172,7.603438027
ENSG00000175938,3.564361186,0.041479546
ENSG00000175970,3.117638349,6.029248117
ENSG00000175984,6.276758501,0.041479546
ENSG00000175985,0.564814766,0.041479546
ENSG00000176009,0.041479546,4.463089291
ENSG00000176014,3.815575932,6.119274519
ENSG00000176018,5.593419398,0.041479546
ENSG00000176022,2.063285685,0.041479546
ENSG00000176024,1.713393569,3.238762444
ENSG00000176029,0.041479546,5.634910086
ENSG00000176043,0.041479546,1.157492132
ENSG00000176046,2.580021453,0.041479546
ENSG00000176049,1.898921006,0.041479546
ENSG00000176055,1.500437039,0.041479546
ENSG00000176058,1.713393569,0.704810885
ENSG00000176075,0.041479546,2.814917713
ENSG00000176083,0.564814766,0.041479546
ENSG00000176087,3.618225683,4.501860092
ENSG00000176092,0.041479546,2.388052975
ENSG00000176095,4.380621229,0.041479546
ENSG00000176101,3.720272691,0.041479546
ENSG00000176102,6.285108087,3.238762444
ENSG00000176105,5.082416201,4.61228741
ENSG00000176108,4.983273164,2.011846248
ENSG00000176115,0.041479546,5.860505553
ENSG00000176124,4.854542112,2.212177794
ENSG00000176125,0.041479546,0.704810885
ENSG00000176134,0.041479546,5.212371041
ENSG00000176142,1.25051005,2.212177794
ENSG00000176148,2.873729037,0.041479546
ENSG00000176155,3.259982973,0.041479546
ENSG00000176170,3.860966148,0.041479546
ENSG00000176171,4.662816507,0.041479546
ENSG00000176177,0.564814766,0.704810885
ENSG00000176182,0.948022465,4.747491891
ENSG00000176198,0.041479546,3.490843111
ENSG00000176208,4.068686107,0.041479546
ENSG00000176209,2.782312853,1.157492132
ENSG00000176225,2.210825039,0.041479546
ENSG00000176230,0.041479546,3.63733799
ENSG00000176231,0.041479546,4.108503505
ENSG00000176248,2.782312853,0.704810885
ENSG00000176261,5.45226292,0.704810885
ENSG00000176269,0.041479546,3.04234942
ENSG00000176273,3.389535734,0.041479546
ENSG00000176289,0.041479546,5.634910086
ENSG00000176293,1.25051005,0.041479546
ENSG00000176340,3.117638349,0.041479546
ENSG00000176371,2.344666112,0.041479546
ENSG00000176378,0.041479546,1.779141081
ENSG00000176383,0.948022465,0.041479546
ENSG00000176386,4.380621229,0.041479546
ENSG00000176390,6.726366501,0.041479546
ENSG00000176393,3.904971746,0.041479546
ENSG00000176396,2.210825039,0.041479546
ENSG00000176399,0.564814766,2.011846248
ENSG00000176401,0.564814766,0.041479546
ENSG00000176402,0.041479546,7.643000948
ENSG00000176406,0.041479546,5.686309959
ENSG00000176407,6.17260201,0.041479546
ENSG00000176410,0.948022465,0.041479546
ENSG00000176422,1.500437039,0.041479546
ENSG00000176435,0.948022465,0.041479546
ENSG00000176438,4.068686107,6.338612459
ENSG00000176444,4.106868108,0.041479546
ENSG00000176454,2.344666112,0.041479546
ENSG00000176463,4.941626177,0.041479546
ENSG00000176472,1.713393569,0.041479546
ENSG00000176473,1.500437039,2.011846248
ENSG00000176476,3.904971746,0.041479546
ENSG00000176485,2.467137833,0.041479546
ENSG00000176490,1.500437039,0.041479546
ENSG00000176515,0.041479546,2.544798606
ENSG00000176531,2.063285685,4.423247727
ENSG00000176533,3.040827583,0.041479546
ENSG00000176542,6.242868368,0.041479546
ENSG00000176563,0.041479546,4.841179732
ENSG00000176567,0.041479546,5.617361632
ENSG00000176593,1.713393569,0.041479546
ENSG00000176595,2.873729037,0.041479546
ENSG00000176597,2.063285685,0.041479546
ENSG00000176619,4.068686107,0.041479546
ENSG00000176623,3.508407343,0.041479546
ENSG00000176624,4.250228074,5.468715288
ENSG00000176641,1.25051005,0.041479546
ENSG00000176654,0.041479546,4.004341832
ENSG00000176658,1.500437039,6.227335328
ENSG00000176659,0.041479546,5.56339801
ENSG00000176679,0.041479546,1.157492132
ENSG00000176692,0.041479546,1.157492132
ENSG00000176697,2.580021453,0.041479546
ENSG00000176700,1.898921006,0.041479546
ENSG00000176714,0.564814766,4.157893529
ENSG00000176715,2.344666112,0.704810885
ENSG00000176723,0.564814766,4.251873293
ENSG00000176731,4.029466056,3.04234942
ENSG00000176732,0.564814766,0.041479546
ENSG00000176749,2.210825039,5.408771768
ENSG00000176771,0.948022465,0.041479546
ENSG00000176783,10.96257574,0.041479546
ENSG00000176788,7.946876524,0.041479546
ENSG00000176809,1.713393569,8.200659059
ENSG00000176826,0.041479546,6.094120783
ENSG00000176834,0.948022465,0.041479546
ENSG00000176842,0.041479546,2.544798606
ENSG00000176845,3.564361186,0.041479546
ENSG00000176853,4.250228074,0.041479546
ENSG00000176855,0.041479546,6.832541595
ENSG00000176857,0.564814766,0.041479546
ENSG00000176871,5.043572682,0.041479546
ENSG00000176879,0.041479546,5.212371041
ENSG00000176887,1.500437039,0.704810885
ENSG00000176890,3.564361186,5.212371041
ENSG00000176894,0.948022465,0.041479546
ENSG00000176896,3.190565518,0.041479546
ENSG00000176903,7.228710125,0.041479546
ENSG00000176907,1.713393569,0.041479546
ENSG00000176909,0.041479546,3.327773936
ENSG00000176915,4.250228074,5.449009561
ENSG00000176920,0.041479546,4.251873293
ENSG00000176925,0.041479546,5.090476303
ENSG00000176927,2.684709857,0.041479546
ENSG00000176928,0.948022465,0.041479546
ENSG00000176946,2.210825039,0.041479546
ENSG00000176953,3.947674704,0.041479546
ENSG00000176970,0.041479546,0.704810885
ENSG00000176971,0.041479546,1.157492132
ENSG00000176973,3.989149932,0.041479546
ENSG00000176974,1.500437039,3.490843111
ENSG00000176978,2.580021453,0.041479546
ENSG00000176986,4.962599946,3.04234942
ENSG00000176988,0.564814766,2.544798606
ENSG00000176994,5.120241248,4.57640932
ENSG00000176998,0.564814766,0.041479546
ENSG00000177000,4.029466056,0.041479546
ENSG00000177023,0.041479546,6.451852889
ENSG00000177025,0.564814766,0.041479546
ENSG00000177030,3.618225683,0.041479546
ENSG00000177034,2.782312853,0.041479546
ENSG00000177042,0.564814766,4.296662856
ENSG00000177051,2.210825039,0.041479546
ENSG00000177054,0.948022465,0.041479546
ENSG00000177058,4.068686107,2.388052975
ENSG00000177076,5.043572682,0.041479546
ENSG00000177082,2.684709857,0.041479546
ENSG00000177084,3.190565518,0.041479546
ENSG00000177096,1.25051005,0.041479546
ENSG00000177103,0.041479546,1.501543852
ENSG00000177105,6.010852201,3.327773936
ENSG00000177106,0.564814766,0.041479546
ENSG00000177119,10.4499933,5.468715288
ENSG00000177125,6.079664746,6.663294296
ENSG00000177133,0.564814766,1.501543852
ENSG00000177144,0.564814766,6.015916041
ENSG00000177150,3.326213081,3.143895889
ENSG00000177156,8.761407975,0.041479546
ENSG00000177169,4.215701366,0.041479546
ENSG00000177173,2.467137833,0.041479546
ENSG00000177174,0.041479546,4.296662856
ENSG00000177181,1.500437039,0.041479546
ENSG00000177182,0.041479546,6.646089771
ENSG00000177186,0.041479546,1.779141081
ENSG00000177189,6.584740859,3.770319097
ENSG00000177191,2.344666112,0.041479546
ENSG00000177192,2.684709857,0.041479546
ENSG00000177197,3.117638349,0.041479546
ENSG00000177200,9.583041843,0.041479546
ENSG00000177201,0.041479546,7.689927115
ENSG00000177212,0.041479546,0.704810885
ENSG00000177225,2.063285685,0.041479546
ENSG00000177233,0.041479546,8.2094701
ENSG00000177239,2.344666112,0.041479546
ENSG00000177243,0.041479546,1.157492132
ENSG00000177272,5.228106949,0.041479546
ENSG00000177300,0.041479546,2.011846248
ENSG00000177301,0.041479546,1.501543852
ENSG00000177302,4.983273164,0.041479546
ENSG00000177303,0.564814766,0.041479546
ENSG00000177311,5.120241248,0.041479546
ENSG00000177324,8.818607839,0.041479546
ENSG00000177337,2.580021453,0.041479546
ENSG00000177340,0.041479546,6.272881204
ENSG00000177350,0.041479546,6.877462617
ENSG00000177352,1.500437039,0.041479546
ENSG00000177354,0.041479546,1.779141081
ENSG00000177369,0.041479546,0.704810885
ENSG00000177370,2.873729037,1.157492132
ENSG00000177374,1.713393569,1.157492132
ENSG00000177380,0.041479546,4.957324088
ENSG00000177383,2.063285685,0.041479546
ENSG00000177400,0.041479546,2.212177794
ENSG00000177406,3.326213081,1.157492132
ENSG00000177409,5.467016509,1.501543852
ENSG00000177410,6.888581247,1.157492132
ENSG00000177414,0.041479546,0.704810885
ENSG00000177425,5.579909261,1.501543852
ENSG00000177426,1.500437039,5.875346224
ENSG00000177427,0.564814766,1.157492132
ENSG00000177432,2.467137833,0.041479546
ENSG00000177452,0.041479546,1.157492132
ENSG00000177455,1.713393569,0.041479546
ENSG00000177459,0.041479546,1.501543852
ENSG00000177463,5.538602752,0.041479546
ENSG00000177464,0.948022465,0.041479546
ENSG00000177465,0.041479546,4.108503505
ENSG00000177469,3.947674704,0.041479546
ENSG00000177476,0.041479546,5.346229234
ENSG00000177479,5.360425204,0.041479546
ENSG00000177483,0.564814766,0.041479546
ENSG00000177485,3.860966148,0.041479546
ENSG00000177489,0.041479546,7.108555419
ENSG00000177504,0.041479546,1.779141081
ENSG00000177508,3.450195503,0.041479546
ENSG00000177511,0.041479546,3.04234942
ENSG00000177519,0.041479546,0.704810885
ENSG00000177542,0.948022465,0.041479546
ENSG00000177548,2.873729037,0.041479546
ENSG00000177556,4.441649138,1.501543852
ENSG00000177558,0.041479546,4.714860015
ENSG00000177565,7.716254111,2.388052975
ENSG00000177570,2.210825039,0.041479546
ENSG00000177575,4.068686107,0.041479546
ENSG00000177576,4.471221538,0.704810885
ENSG00000177590,0.041479546,7.392670103
ENSG00000177595,0.948022465,6.119274519
ENSG00000177599,0.041479546,1.157492132
ENSG00000177600,9.51988416,0.041479546
ENSG00000177602,0.948022465,0.041479546
ENSG00000177606,2.580021453,0.041479546
ENSG00000177613,4.144065593,0.041479546
ENSG00000177614,0.041479546,5.324764348
ENSG00000177627,0.041479546,9.345301362
ENSG00000177628,1.500437039,0.041479546
ENSG00000177646,2.063285685,0.704810885
ENSG00000177663,6.910334638,0.041479546
ENSG00000177666,4.898741117,0.041479546
ENSG00000177674,3.389535734,0.041479546
ENSG00000177675,2.684709857,3.411611281
ENSG00000177679,0.041479546,4.57640932
ENSG00000177683,4.500199917,0.041479546
ENSG00000177685,0.564814766,4.647294863
ENSG00000177688,1.898921006,0.041479546
ENSG00000177692,0.564814766,5.507337193
ENSG00000177694,4.283947761,1.157492132
ENSG00000177697,6.866494824,0.041479546
ENSG00000177700,4.144065593,0.041479546
ENSG00000177707,0.564814766,0.041479546
ENSG00000177710,0.041479546,4.61228741
ENSG00000177721,1.25051005,0.041479546
ENSG00000177725,0.041479546,2.933110579
ENSG00000177728,2.684709857,1.157492132
ENSG00000177731,7.189216257,4.205648527
ENSG00000177732,4.029466056,0.041479546
ENSG00000177733,4.962599946,2.814917713
ENSG00000177738,1.500437039,3.143895889
ENSG00000177752,0.564814766,6.611052706
ENSG00000177770,0.041479546,5.56339801
ENSG00000177830,0.948022465,0.041479546
ENSG00000177853,4.144065593,0.041479546
ENSG00000177854,0.948022465,0.041479546
ENSG00000177855,0.948022465,0.041479546
ENSG00000177868,5.063125167,0.041479546
ENSG00000177873,1.713393569,3.705360201
ENSG00000177875,0.041479546,3.949297988
ENSG00000177879,6.259912946,0.041479546
ENSG00000177885,7.617222673,0.041479546
ENSG00000177888,3.326213081,0.041479546
ENSG00000177889,4.662816507,5.875346224
ENSG00000177917,3.904971746,1.157492132
ENSG00000177932,1.898921006,6.451852889
ENSG00000177943,0.041479546,5.56339801
ENSG00000177946,2.959696209,0.041479546
ENSG00000177947,1.500437039,0.041479546
ENSG00000177951,3.947674704,0.704810885
ENSG00000177954,9.288218182,0.041479546
ENSG00000177963,5.193040221,0.041479546
ENSG00000177971,2.467137833,0.704810885
ENSG00000177981,6.318031431,0.041479546
ENSG00000177984,0.041479546,5.860505553
ENSG00000177989,2.684709857,9.913864498
ENSG00000177990,2.684709857,1.779141081
ENSG00000177992,0.041479546,2.388052975
ENSG00000177993,0.564814766,5.719586567
ENSG00000178015,0.564814766,3.63733799
ENSG00000178021,0.041479546,5.140476712
ENSG00000178028,2.782312853,0.041479546
ENSG00000178033,4.349111069,0.041479546
ENSG00000178035,5.120241248,0.041479546
ENSG00000178038,0.564814766,0.041479546
ENSG00000178053,0.948022465,0.041479546
ENSG00000178055,0.041479546,2.814917713
ENSG00000178057,6.126881617,3.63733799
ENSG00000178074,2.873729037,6.870072242
ENSG00000178075,2.344666112,0.704810885
ENSG00000178082,0.564814766,5.81504497
ENSG00000178084,0.041479546,3.238762444
ENSG00000178096,1.713393569,1.157492132
ENSG00000178104,3.720272691,0.041479546
ENSG00000178105,5.538602752,0.041479546
ENSG00000178115,1.25051005,0.041479546
ENSG00000178127,4.380621229,3.327773936
ENSG00000178130,0.041479546,5.988876489
ENSG00000178146,2.580021453,0.041479546
ENSG00000178149,1.713393569,0.041479546
ENSG00000178163,4.831924228,0.041479546
ENSG00000178172,0.041479546,3.892070439
ENSG00000178175,1.898921006,1.779141081
ENSG00000178177,4.662816507,0.041479546
ENSG00000178184,1.500437039,0.041479546
ENSG00000178188,2.580021453,0.041479546
ENSG00000178199,2.467137833,0.041479546
ENSG00000178201,0.948022465,0.041479546
ENSG00000178209,7.456480554,0.041479546
ENSG00000178229,2.344666112,0.041479546
ENSG00000178233,0.041479546,5.468715288
ENSG00000178234,2.344666112,0.041479546
ENSG00000178243,1.25051005,0.041479546
ENSG00000178252,3.259982973,0.041479546
ENSG00000178257,0.041479546,5.038680589
ENSG00000178295,2.580021453,0.041479546
ENSG00000178297,0.564814766,5.038680589
ENSG00000178301,0.564814766,0.041479546
ENSG00000178307,3.508407343,0.041479546
ENSG00000178338,1.500437039,0.041479546
ENSG00000178342,0.041479546,4.810621501
ENSG00000178372,0.041479546,0.704810885
ENSG00000178381,6.136142344,0.041479546
ENSG00000178385,1.898921006,2.544798606
ENSG00000178397,1.500437039,0.041479546
ENSG00000178401,0.041479546,1.779141081
ENSG00000178403,0.564814766,0.041479546
ENSG00000178404,3.815575932,1.157492132
ENSG00000178409,0.948022465,0.041479546
ENSG00000178425,3.117638349,1.157492132
ENSG00000178429,0.564814766,0.041479546
ENSG00000178445,0.948022465,1.501543852
ENSG00000178449,3.326213081,0.041479546
ENSG00000178457,0.041479546,4.501860092
ENSG00000178458,3.508407343,1.501543852
ENSG00000178460,0.564814766,0.041479546
ENSG00000178462,0.948022465,0.041479546
ENSG00000178464,1.898921006,0.041479546
ENSG00000178467,0.948022465,0.041479546
ENSG00000178473,0.041479546,0.704810885
ENSG00000178498,0.041479546,5.408771768
ENSG00000178502,2.873729037,0.041479546
ENSG00000178503,0.041479546,2.212177794
ENSG00000178531,0.041479546,0.704810885
ENSG00000178537,2.782312853,0.041479546
ENSG00000178538,0.564814766,4.57640932
ENSG00000178562,3.989149932,0.041479546
ENSG00000178567,3.450195503,0.041479546
ENSG00000178568,0.041479546,5.038680589
ENSG00000178573,3.190565518,0.041479546
ENSG00000178585,4.471221538,0.041479546
ENSG00000178586,0.041479546,5.947342519
ENSG00000178591,0.041479546,2.544798606
ENSG00000178596,0.041479546,0.704810885
ENSG00000178597,0.041479546,4.296662856
ENSG00000178602,0.041479546,6.349282294
ENSG00000178605,4.029466056,0.041479546
ENSG00000178607,4.761861868,0.041479546
ENSG00000178636,0.564814766,0.041479546
ENSG00000178665,0.564814766,0.041479546
ENSG00000178685,3.947674704,1.779141081
ENSG00000178691,7.607268136,0.041479546
ENSG00000178694,3.117638349,0.041479546
ENSG00000178695,5.422295251,0.041479546
ENSG00000178700,1.500437039,4.157893529
ENSG00000178718,0.948022465,6.892130755
ENSG00000178719,3.989149932,0.041479546
ENSG00000178722,0.041479546,7.971234661
ENSG00000178726,3.389535734,1.501543852
ENSG00000178732,4.106868108,3.770319097
ENSG00000178734,0.041479546,4.539616181
ENSG00000178741,5.481620747,0.041479546
ENSG00000178761,2.344666112,3.411611281
ENSG00000178764,3.989149932,5.752112904
ENSG00000178773,0.041479546,2.686170825
ENSG00000178776,0.041479546,4.108503505
ENSG00000178789,2.467137833,0.041479546
ENSG00000178795,0.041479546,5.302975271
ENSG00000178802,1.713393569,0.041479546
ENSG00000178814,1.898921006,0.041479546
ENSG00000178821,0.041479546,2.212177794
ENSG00000178852,9.00200472,0.041479546
ENSG00000178860,0.948022465,0.041479546
ENSG00000178878,0.948022465,0.041479546
ENSG00000178896,1.898921006,0.041479546
ENSG00000178904,3.326213081,7.302210424
ENSG00000178913,6.050574605,0.041479546
ENSG00000178917,0.948022465,3.143895889
ENSG00000178921,1.500437039,0.041479546
ENSG00000178922,3.190565518,4.57640932
ENSG00000178927,5.003654324,4.900420372
ENSG00000178928,0.041479546,5.090476303
ENSG00000178935,2.210825039,0.041479546
ENSG00000178950,5.344534038,5.783922056
ENSG00000178951,5.45226292,0.041479546
ENSG00000178952,4.713188991,0.041479546
ENSG00000178965,0.041479546,2.686170825
ENSG00000178966,2.684709857,0.041479546
ENSG00000178971,3.904971746,3.490843111
ENSG00000178974,2.467137833,4.779401972
ENSG00000178977,1.713393569,5.302975271
ENSG00000178980,4.029466056,0.041479546
ENSG00000178982,5.524566853,0.041479546
ENSG00000178988,5.312216745,0.041479546
ENSG00000178996,5.245325777,2.814917713
ENSG00000178999,1.713393569,5.324764348
ENSG00000179002,0.041479546,6.002459613
ENSG00000179008,0.041479546,5.188802116
ENSG00000179010,7.368852954,6.08137752
ENSG00000179021,3.815575932,0.041479546
ENSG00000179029,2.873729037,0.041479546
ENSG00000179031,0.564814766,7.418231155
ENSG00000179038,0.041479546,3.832478736
ENSG00000179041,4.029466056,0.041479546
ENSG00000179044,0.948022465,0.041479546
ENSG00000179046,0.948022465,0.041479546
ENSG00000179051,5.496078629,0.041479546
ENSG00000179058,0.564814766,0.704810885
ENSG00000179066,0.041479546,4.004341832
ENSG00000179082,1.25051005,0.041479546
ENSG00000179083,0.564814766,0.041479546
ENSG00000179085,3.117638349,0.041479546
ENSG00000179088,0.564814766,0.704810885
ENSG00000179091,3.040827583,0.041479546
ENSG00000179094,2.782312853,0.041479546
ENSG00000179101,0.948022465,0.041479546
ENSG00000179104,1.898921006,0.041479546
ENSG00000179111,0.041479546,2.388052975
ENSG00000179115,4.713188991,0.041479546
ENSG00000179119,4.737730682,0.041479546
