EnsembleID,P3256PE,P3013PE,P3302PE,P3078PE
ENSG00000227372,3.97706794,1.456022994,3.558177786,2.477977306
ENSG00000227373,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000227376,2.793736963,3.971987637,3.558177786,4.713514853
ENSG00000227383,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000227388,1.549975946,1.748513077,2.418015942,1.944494569
ENSG00000227392,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000227394,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000227398,1.549975946,2.542644991,1.088752109,1.088752109
ENSG00000227403,1.549975946,1.991583045,1.088752109,1.088752109
ENSG00000227459,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000227484,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000227486,1.898922375,1.456022994,2.418015942,1.088752109
ENSG00000227496,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000227500,3.223098796,2.819623921,4.421669871,1.088752109
ENSG00000227502,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000227507,7.161304208,4.776521361,6.422581909,7.197568145
ENSG00000227508,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000227513,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000227525,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000227533,2.793736963,1.088752109,2.418015942,1.088752109
ENSG00000227541,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000227543,1.088752109,3.25190465,1.088752109,1.088752109
ENSG00000227550,1.088752109,1.991583045,1.088752109,2.477977306
ENSG00000227560,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000227582,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000227591,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000227598,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000227603,2.616596106,1.088752109,1.088752109,1.088752109
ENSG00000227615,2.793736963,1.088752109,2.418015942,2.866569266
ENSG00000227617,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000227640,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000227671,5.224221646,2.940428732,4.623462389,3.424592397
ENSG00000227674,1.088752109,2.542644991,1.088752109,1.088752109
ENSG00000227678,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000227683,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000227688,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000227694,2.793736963,1.088752109,3.097915969,3.172394178
ENSG00000227725,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000227729,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000227733,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000227741,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000227765,1.549975946,1.088752109,2.418015942,1.944494569
ENSG00000227766,2.17969193,2.687771322,1.088752109,1.088752109
ENSG00000227799,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000227811,3.738121214,7.086734583,2.418015942,5.749286904
ENSG00000227825,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000227827,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000227855,1.088752109,1.456022994,1.088752109,2.477977306
ENSG00000227857,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000227896,1.898922375,1.088752109,2.418015942,1.088752109
ENSG00000227908,1.088752109,2.199544088,2.418015942,1.088752109
ENSG00000227920,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000227939,1.898922375,1.456022994,2.418015942,1.088752109
ENSG00000227946,1.088752109,2.199544088,1.088752109,1.088752109
ENSG00000227953,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000227963,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000227992,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228013,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000228021,1.088752109,2.199544088,1.088752109,4.8052325
ENSG00000228033,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228037,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000228043,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000228049,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000228057,1.549975946,2.940428732,2.418015942,3.639194549
ENSG00000228063,3.553553716,6.789864044,3.097915969,3.991311731
ENSG00000228065,2.414620149,3.50792863,2.418015942,1.088752109
ENSG00000228084,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000228106,3.093675361,4.027591115,1.088752109,2.477977306
ENSG00000228107,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228113,2.17969193,1.088752109,1.088752109,1.088752109
ENSG00000228140,2.17969193,1.088752109,2.418015942,1.088752109
ENSG00000228149,1.549975946,1.088752109,3.097915969,1.088752109
ENSG00000228158,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228166,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000228169,1.549975946,1.991583045,1.088752109,1.088752109
ENSG00000228172,1.549975946,1.088752109,3.558177786,1.088752109
ENSG00000228189,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000228203,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000228205,1.549975946,1.456022994,1.088752109,1.944494569
ENSG00000228212,1.088752109,1.456022994,1.088752109,1.944494569
ENSG00000228215,2.17969193,4.490252064,1.088752109,3.825969194
ENSG00000228218,1.898922375,2.542644991,3.097915969,2.866569266
ENSG00000228223,2.616596106,3.656413694,1.088752109,1.088752109
ENSG00000228224,2.793736963,1.456022994,1.088752109,4.274126854
ENSG00000228232,2.17969193,2.199544088,3.097915969,2.866569266
ENSG00000228242,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228252,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000228253,9.832122074,10.62573899,9.655514225,10.61270287
ENSG00000228274,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228283,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228285,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000228300,2.951486868,1.991583045,1.088752109,2.477977306
ENSG00000228314,1.088752109,1.088752109,3.097915969,1.088752109
ENSG00000228315,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000228323,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228327,2.17969193,1.456022994,1.088752109,1.088752109
ENSG00000228328,1.088752109,1.456022994,1.088752109,1.944494569
ENSG00000228335,2.616596106,3.051894838,1.088752109,2.477977306
ENSG00000228340,2.951486868,2.542644991,2.418015942,4.274126854
ENSG00000228363,1.549975946,2.940428732,1.088752109,2.866569266
ENSG00000228376,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228382,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000228393,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000228397,1.088752109,1.088752109,3.097915969,1.088752109
ENSG00000228399,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000228401,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228404,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000228409,3.901732235,5.35661422,3.097915969,5.702343015
ENSG00000228413,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228423,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228427,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228434,2.793736963,1.088752109,2.418015942,1.088752109
ENSG00000228436,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228439,2.414620149,3.50792863,1.088752109,3.825969194
ENSG00000228446,1.088752109,1.088752109,3.097915969,1.088752109
ENSG00000228451,3.451586945,3.427531898,2.418015942,1.944494569
ENSG00000228463,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000228474,10.91068875,12.14014772,8.612643753,12.61242313
ENSG00000228485,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228486,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000228495,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228499,2.17969193,1.456022994,1.088752109,1.944494569
ENSG00000228501,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228502,1.088752109,1.456022994,2.418015942,1.088752109
ENSG00000228506,1.898922375,1.456022994,2.418015942,1.088752109
ENSG00000228519,1.549975946,1.088752109,2.418015942,1.944494569
ENSG00000228523,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000228532,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228541,1.549975946,1.748513077,1.088752109,1.088752109
ENSG00000228543,1.088752109,1.088752109,3.558177786,1.088752109
ENSG00000228544,1.088752109,1.088752109,3.558177786,1.088752109
ENSG00000228546,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000228549,1.898922375,1.748513077,3.558177786,1.088752109
ENSG00000228589,1.088752109,1.456022994,2.418015942,1.088752109
ENSG00000228590,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000228594,2.17969193,2.819623921,1.088752109,1.088752109
ENSG00000228606,1.088752109,2.542644991,1.088752109,1.088752109
ENSG00000228612,1.088752109,1.088752109,3.097915969,1.088752109
ENSG00000228623,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228624,1.549975946,1.456022994,2.418015942,1.088752109
ENSG00000228638,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000228649,1.898922375,1.748513077,1.088752109,1.088752109
ENSG00000228651,3.223098796,4.230770341,1.088752109,4.397140402
ENSG00000228657,1.549975946,1.991583045,1.088752109,1.944494569
ENSG00000228660,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000228665,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000228672,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000228696,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228705,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228709,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228716,3.451586945,2.199544088,3.558177786,1.944494569
ENSG00000228717,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228737,1.088752109,1.748513077,1.088752109,1.944494569
ENSG00000228742,1.088752109,1.748513077,1.088752109,1.944494569
ENSG00000228753,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228775,1.549975946,1.456022994,1.088752109,1.944494569
ENSG00000228782,1.549975946,1.456022994,3.097915969,1.088752109
ENSG00000228784,3.093675361,1.456022994,2.418015942,1.088752109
ENSG00000228794,2.414620149,1.456022994,3.558177786,1.088752109
ENSG00000228801,1.898922375,1.748513077,1.088752109,1.088752109
ENSG00000228808,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228818,1.088752109,1.456022994,2.418015942,1.088752109
ENSG00000228828,1.549975946,1.748513077,1.088752109,1.088752109
ENSG00000228839,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228857,1.549975946,1.991583045,1.088752109,1.088752109
ENSG00000228863,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000228878,2.616596106,4.930310625,1.088752109,4.510484132
ENSG00000228882,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228887,1.549975946,1.088752109,1.088752109,1.944494569
ENSG00000228889,1.549975946,2.199544088,2.418015942,1.088752109
ENSG00000228897,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000228898,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000228903,1.898922375,1.088752109,2.418015942,1.088752109
ENSG00000228929,1.549975946,1.088752109,3.097915969,1.088752109
ENSG00000228939,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000228941,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000228956,3.451586945,3.051894838,3.097915969,3.172394178
ENSG00000228962,1.898922375,1.456022994,1.088752109,1.088752109
ENSG00000228981,1.088752109,1.088752109,3.097915969,3.424592397
ENSG00000229000,1.898922375,1.456022994,1.088752109,1.088752109
ENSG00000229005,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000229011,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229018,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229021,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229023,2.616596106,2.381270101,1.088752109,3.172394178
ENSG00000229036,2.414620149,1.456022994,2.418015942,1.944494569
ENSG00000229043,1.088752109,2.381270101,1.088752109,1.088752109
ENSG00000229056,3.901732235,4.450118142,2.418015942,5.122977247
ENSG00000229068,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229083,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000229087,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229091,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229097,1.088752109,1.991583045,1.088752109,1.088752109
ENSG00000229106,2.17969193,1.088752109,1.088752109,1.088752109
ENSG00000229108,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229117,7.917028837,8.574942842,6.526939772,8.955295319
ENSG00000229119,2.616596106,1.456022994,3.906575275,3.825969194
ENSG00000229124,6.198410093,8.96322821,4.800462183,7.528825991
ENSG00000229127,2.793736963,2.542644991,3.097915969,1.944494569
ENSG00000229132,2.17969193,1.088752109,2.418015942,2.477977306
ENSG00000229133,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000229140,1.088752109,1.456022994,1.088752109,1.944494569
ENSG00000229145,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229151,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000229152,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229153,2.951486868,1.748513077,1.088752109,1.088752109
ENSG00000229180,3.341861528,1.748513077,3.906575275,1.088752109
ENSG00000229191,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229204,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000229205,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229220,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000229222,1.088752109,1.088752109,4.186989936,1.944494569
ENSG00000229237,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229239,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000229246,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229251,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000229267,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229273,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000229278,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000229287,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229299,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229316,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000229320,1.549975946,2.381270101,1.088752109,1.088752109
ENSG00000229321,1.088752109,1.991583045,1.088752109,1.944494569
ENSG00000229325,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229330,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229336,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000229344,4.520968441,5.848543817,3.906575275,7.036575762
ENSG00000229349,1.088752109,1.088752109,2.418015942,1.944494569
ENSG00000229358,4.048664173,4.490252064,2.418015942,4.8052325
ENSG00000229368,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000229388,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000229391,1.088752109,1.088752109,2.418015942,2.477977306
ENSG00000229415,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229417,2.414620149,1.456022994,1.088752109,1.088752109
ENSG00000229419,1.898922375,1.456022994,1.088752109,1.944494569
ENSG00000229425,1.088752109,2.199544088,1.088752109,1.088752109
ENSG00000229447,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000229473,2.17969193,1.088752109,2.418015942,1.088752109
ENSG00000229474,4.876196301,4.604360533,3.558177786,3.172394178
ENSG00000229502,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000229503,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229534,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229539,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229587,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229589,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229590,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000229604,1.549975946,2.542644991,3.097915969,3.172394178
ENSG00000229619,4.048664173,5.95275552,3.558177786,3.825969194
ENSG00000229622,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000229638,3.738121214,1.748513077,3.906575275,5.049858379
ENSG00000229644,3.901732235,1.456022994,3.558177786,3.172394178
ENSG00000229646,1.898922375,1.088752109,1.088752109,1.088752109
ENSG00000229647,3.451586945,4.277389122,1.088752109,3.424592397
ENSG00000229659,1.898922375,1.088752109,1.088752109,1.944494569
ENSG00000229666,2.17969193,3.584080617,1.088752109,1.944494569
ENSG00000229676,1.088752109,1.088752109,1.088752109,2.477977306
ENSG00000229677,2.616596106,1.088752109,1.088752109,1.088752109
ENSG00000229688,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000229689,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000229694,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000229715,3.97706794,4.366337122,3.097915969,3.424592397
ENSG00000229719,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229721,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000229727,1.088752109,2.199544088,1.088752109,1.088752109
ENSG00000229729,3.223098796,1.748513077,2.418015942,2.866569266
ENSG00000229739,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000229754,9.088933096,11.29233989,7.808200519,10.49195808
ENSG00000229806,1.898922375,1.088752109,1.088752109,1.944494569
ENSG00000229807,8.903443285,4.182594687,9.040487405,5.258956541
ENSG00000229808,2.793736963,1.088752109,2.418015942,1.088752109
