EnsembleID,P3258NP,P3271NP,P3277NP,P3179NP,P3278NP,P3347NP,P3102NP,P3062NP,P3350NP,P3140NP
ENSG00000148737,4.582921815,3.728295429,4.456074782,5.055892027,4.301815437,5.163633173,4.506517857,4.817886909,3.739892934,3.753248067
ENSG00000148773,5.925558762,5.640374715,5.279738717,4.977113078,4.869659129,5.163633173,5.347393988,6.859614237,5.039822633,6.108242285
ENSG00000148798,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.942446776
ENSG00000148803,0.739374661,1.277910509,1.293251249,1.545286854,1.95188879,0.20279497,1.827244654,1.723762462,3.739892934,3.378682554
ENSG00000148814,0.20279497,1.887066858,0.20279497,2.399320868,1.95188879,0.20279497,1.232511218,2.07904354,1.84511817,1.429023308
ENSG00000148824,2.88229864,3.237501981,2.336437788,3.90668575,2.905475798,3.016034257,2.247142917,4.099086044,3.982063839,2.323433549
ENSG00000148832,1.904409574,3.028153094,0.20279497,1.926936282,1.566983978,3.909570704,1.232511218,1.970056863,0.20279497,2.871409359
ENSG00000148834,6.234581103,7.633816739,6.441988788,6.100514182,6.032852716,3.016034257,6.508796482,6.11048708,5.239527643,6.30392083
ENSG00000148835,1.4364307,1.074771133,1.293251249,1.684027297,1.566983978,0.20279497,1.232511218,2.363892454,1.84511817,2.323433549
ENSG00000148840,3.526250231,2.848434679,3.357555747,3.481281428,3.070150409,5.163633173,3.715808943,4.401505043,2.59328722,2.082144396
ENSG00000148841,2.88229864,2.714841258,1.293251249,4.384753508,2.111628062,0.20279497,1.827244654,3.875587425,1.84511817,0.20279497
ENSG00000148842,3.7089627,3.922613491,2.935513219,3.878063618,3.414610488,3.016034257,3.715808943,4.14994088,3.448705053,4.050336537
ENSG00000148843,5.655664072,5.01625935,5.373193798,5.130591045,5.096703775,3.909570704,4.959848444,4.83352711,5.039822633,5.132112699
ENSG00000148848,2.88229864,2.314050814,2.666850197,1.545286854,2.111628062,4.853240038,3.425132974,1.723762462,2.59328722,2.710820306
ENSG00000148908,10.71213656,11.39363602,10.92900561,10.06698889,10.4233554,8.29178151,10.18340922,9.588221695,9.789725906,10.97961056
ENSG00000148925,5.913198338,6.160610148,5.072436589,4.89378264,5.373862658,0.20279497,4.782680997,4.864307858,3.739892934,6.008122742
ENSG00000148926,2.980348133,1.614403545,1.907147936,1.684027297,1.040462049,5.163633173,1.232511218,1.251363748,3.083489023,0.20279497
ENSG00000148935,0.20279497,0.20279497,1.907147936,0.53161028,0.68158969,0.20279497,0.20279497,0.544347218,0.20279497,1.429023308
ENSG00000148943,6.905608578,6.651324005,6.565927284,6.202151692,6.012750856,4.853240038,6.067952815,4.952895609,4.370590379,5.657808418
ENSG00000148948,0.20279497,2.006230456,0.20279497,0.20279497,1.772234861,0.20279497,0.20279497,0.820317646,0.20279497,0.942446776
ENSG00000148950,1.904409574,2.006230456,3.161912678,1.684027297,1.772234861,0.20279497,1.827244654,1.970056863,0.20279497,2.871409359
ENSG00000148985,0.739374661,0.555240179,0.20279497,0.53161028,1.040462049,0.20279497,0.20279497,1.582812426,1.84511817,0.942446776
ENSG00000149016,0.739374661,1.074771133,2.336437788,1.926936282,1.327610628,0.20279497,2.571979629,2.9844951,3.083489023,2.082144396
ENSG00000149021,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.942446776
ENSG00000149054,0.20279497,1.614403545,2.666850197,1.545286854,0.20279497,0.20279497,1.232511218,1.05187958,1.84511817,3.267591738
ENSG00000149084,5.057430631,4.913285457,4.27419659,4.188926611,3.967748902,0.20279497,4.164669893,3.875587425,3.083489023,5.657808418
ENSG00000149089,3.3169958,3.860703983,3.161912678,2.986791393,3.967748902,3.016034257,1.232511218,2.672948213,3.083489023,4.050336537
ENSG00000149090,0.20279497,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000149091,5.985820602,6.307070006,5.373193798,6.161164367,5.829532219,5.99089296,6.167557166,7.065686376,5.840830192,6.059050846
ENSG00000149100,5.625675446,4.752127676,5.417745016,5.301989414,5.606259994,7.26488869,5.213963168,5.29545829,5.414919916,5.194182955
ENSG00000149115,2.405756893,0.555240179,2.666850197,2.134779552,2.719553268,0.20279497,2.247142917,2.526680341,3.739892934,1.792231716
ENSG00000149124,0.739374661,0.555240179,0.20279497,0.53161028,1.040462049,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000149131,3.072155871,6.312861325,3.949489428,6.269815122,3.414610488,5.163633173,3.254403493,5.644807972,5.329887503,7.953182356
ENSG00000149136,4.702667553,3.860703983,5.279738717,5.291175087,5.389537331,0.20279497,5.014378473,5.730839399,4.531569018,4.690328225
ENSG00000149150,2.540439277,2.006230456,2.935513219,1.810588136,1.772234861,3.016034257,1.232511218,1.251363748,2.59328722,3.267591738
ENSG00000149177,9.491508726,10.52878586,8.73981026,9.064175385,9.366840417,7.19828851,9.119484457,9.489868575,8.03581081,10.15347427
ENSG00000149179,3.7089627,3.922613491,3.357555747,3.518847345,3.351985821,0.20279497,3.715808943,3.092436099,2.59328722,4.115945632
ENSG00000149182,3.3169958,3.828723602,3.357555747,4.384753508,4.048955655,0.20279497,4.064858939,4.938503605,3.982063839,3.753248067
ENSG00000149187,5.206691262,4.958319988,4.27419659,5.081223886,4.626783474,3.016034257,5.545550986,5.896355749,4.189366845,4.690328225
ENSG00000149196,3.969901774,3.028153094,1.907147936,2.932150838,1.95188879,0.20279497,2.571979629,2.526680341,1.84511817,2.871409359
ENSG00000149201,2.091558607,2.006230456,1.293251249,1.219951751,1.566983978,0.20279497,0.20279497,1.251363748,0.20279497,0.942446776
ENSG00000149212,7.454305128,5.01625935,7.006054884,5.106118615,6.32952656,4.853240038,6.470301822,5.608905601,7.544849805,5.973143654
ENSG00000149218,7.707910622,8.896794063,6.976576636,7.267316176,7.159202566,3.909570704,7.704239852,7.421808921,5.901023125,7.979859097
ENSG00000149231,6.697928101,7.009709318,6.643007084,6.633111482,6.767657607,5.418926047,6.410562641,5.997011104,5.840830192,6.155811605
ENSG00000149243,0.739374661,2.403611623,0.20279497,0.53161028,1.040462049,0.20279497,1.232511218,1.723762462,2.59328722,2.710820306
ENSG00000149256,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,1.232511218,1.426585717,0.20279497,0.20279497
ENSG00000149257,1.129598361,1.277910509,0.20279497,1.219951751,0.20279497,0.20279497,1.827244654,2.275048431,2.59328722,0.20279497
ENSG00000149260,1.4364307,0.555240179,1.293251249,1.024868161,0.20279497,0.20279497,0.20279497,1.05187958,3.083489023,1.429023308
ENSG00000149262,4.062355763,3.42028643,3.161912678,3.518847345,3.414610488,0.20279497,3.060723424,4.099086044,3.982063839,3.481827342
ENSG00000149269,5.101675241,4.897956039,5.46096158,5.798435667,5.829532219,6.275644734,5.304273824,4.952895609,5.958804918,4.646597628
ENSG00000149273,8.379411536,7.345396376,8.722156208,7.560877058,8.796424285,8.443254664,8.619003946,7.596971408,9.616549093,7.902955781
ENSG00000149289,6.214573863,6.289555243,5.46096158,4.644710522,5.450586551,4.853240038,5.545550986,4.14994088,3.739892934,6.500970177
ENSG00000149292,1.904409574,1.074771133,1.293251249,2.690196039,1.566983978,0.20279497,2.247142917,2.927336808,1.84511817,1.792231716
ENSG00000149294,0.739374661,1.614403545,1.293251249,1.391770528,0.20279497,4.457224861,2.571979629,3.611002916,0.20279497,0.20279497
ENSG00000149295,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,2.59328722,0.20279497
ENSG00000149308,7.62317776,7.535703747,7.354336373,7.170321764,7.556366156,6.399388502,6.768788704,6.291252913,6.169242838,7.703986327
ENSG00000149311,7.203350917,6.682971877,6.751415395,7.302744485,7.181884008,6.977779245,7.119111645,8.305018361,7.028696355,6.867646383
ENSG00000149313,2.980348133,3.657236365,3.683670591,3.442711132,3.742156205,4.457224861,3.060723424,3.84504895,3.739892934,3.147227648
ENSG00000149328,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000149346,4.062355763,4.222474511,3.949489428,4.067429228,4.008923576,0.20279497,4.651197315,3.6818353,4.370590379,4.457076479
ENSG00000149357,8.129890829,9.196062642,7.845040326,7.611743231,7.656933575,7.389519605,7.728907523,7.606106125,7.98109004,8.996300141
ENSG00000149403,1.904409574,2.218560019,1.293251249,1.684027297,3.414610488,0.20279497,1.232511218,0.820317646,1.84511817,2.323433549
ENSG00000149418,1.129598361,1.757167165,1.293251249,3.320398182,1.327610628,3.909570704,0.20279497,2.363892454,3.448705053,0.942446776
ENSG00000149428,2.980348133,2.91086166,1.907147936,4.575091158,2.719553268,4.853240038,2.836949859,5.089430684,3.083489023,3.267591738
ENSG00000149474,1.129598361,0.555240179,0.20279497,1.926936282,1.327610628,0.20279497,1.232511218,2.8678202,0.20279497,2.323433549
ENSG00000149476,2.540439277,2.487936086,1.907147936,3.139295568,2.506075791,0.20279497,2.571979629,3.039474869,3.448705053,2.530090497
ENSG00000149480,4.345991919,4.717617461,4.830266884,5.385704075,4.93520695,4.457224861,4.258020124,5.819901114,5.495218253,4.690328225
ENSG00000149483,4.702667553,4.943464129,4.27419659,4.015812757,4.458645454,5.418926047,4.345695426,3.875587425,4.531569018,5.033693423
ENSG00000149485,3.390171908,4.64601719,3.161912678,4.067429228,3.532250919,0.20279497,2.571979629,4.124737529,4.189366845,4.814088221
ENSG00000149489,1.4364307,0.20279497,0.20279497,0.20279497,1.327610628,0.20279497,0.20279497,0.820317646,0.20279497,0.20279497
ENSG00000149499,2.540439277,2.487936086,2.336437788,3.989295064,2.506075791,6.275644734,3.425132974,4.579003438,3.083489023,0.20279497
ENSG00000149503,4.644036711,3.796018207,4.27419659,4.463926503,4.516896085,3.016034257,3.715808943,4.894445576,4.370590379,4.40553337
ENSG00000149516,0.739374661,0.838266503,2.935513219,1.024868161,1.95188879,0.20279497,2.571979629,0.544347218,0.20279497,1.429023308
ENSG00000149527,1.129598361,0.838266503,0.20279497,3.277208939,0.68158969,0.20279497,1.827244654,3.039474869,0.20279497,0.20279497
ENSG00000149531,4.270479669,4.551210756,3.161912678,3.232686755,4.198822047,3.016034257,3.060723424,2.363892454,3.083489023,4.40553337
ENSG00000149532,4.016869247,3.028153094,4.367999926,4.977113078,4.301815437,3.016034257,4.258020124,5.089430684,4.676374862,4.115945632
ENSG00000149534,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.820317646,1.84511817,0.20279497
ENSG00000149541,1.4364307,1.455945291,1.293251249,2.316415662,1.327610628,0.20279497,1.827244654,2.927336808,2.59328722,2.323433549
ENSG00000149547,3.589760476,3.376715232,3.52980822,3.989295064,3.070150409,3.909570704,3.577779328,3.646853774,2.59328722,3.147227648
ENSG00000149548,4.106451868,3.376715232,3.949489428,3.186746726,2.815507481,0.20279497,2.247142917,2.740872592,1.84511817,4.115945632
ENSG00000149554,2.257194384,2.006230456,2.336437788,2.034597577,1.772234861,0.20279497,1.827244654,2.07904354,1.84511817,2.710820306
ENSG00000149557,1.4364307,0.20279497,3.949489428,0.799217965,3.351985821,0.20279497,3.425132974,1.970056863,0.20279497,0.20279497
ENSG00000149564,6.376395556,7.795592482,6.233497025,6.313222973,6.661914152,5.418926047,6.546290648,6.623627435,5.414919916,7.054933016
ENSG00000149571,0.20279497,0.20279497,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000149573,0.20279497,0.838266503,0.20279497,1.545286854,0.20279497,0.20279497,1.232511218,1.426585717,0.20279497,0.20279497
ENSG00000149577,2.257194384,3.237501981,3.357555747,4.661602808,2.506075791,0.20279497,2.247142917,3.991660393,4.370590379,0.942446776
ENSG00000149582,0.20279497,0.555240179,1.907147936,0.799217965,0.20279497,0.20279497,0.20279497,1.05187958,0.20279497,0.20279497
ENSG00000149591,0.739374661,2.567602833,0.20279497,2.552076826,1.95188879,0.20279497,1.827244654,2.672948213,0.20279497,0.942446776
ENSG00000149596,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000149599,0.739374661,0.20279497,0.20279497,0.20279497,0.68158969,0.20279497,0.20279497,0.544347218,0.20279497,1.429023308
ENSG00000149600,6.513719298,7.092842108,6.018915214,5.901578389,6.21102655,0.20279497,5.347393988,5.662429577,4.807962904,6.537344693
ENSG00000149609,0.20279497,0.555240179,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000149634,0.739374661,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000149636,2.663614988,2.314050814,2.666850197,2.399320868,1.566983978,0.20279497,3.254403493,2.526680341,1.84511817,0.20279497
ENSG00000149639,3.3169958,3.42028643,2.935513219,4.188926611,3.217939388,5.418926047,3.841778088,3.875587425,3.739892934,2.082144396
ENSG00000149646,1.4364307,0.555240179,1.293251249,1.545286854,0.20279497,0.20279497,1.232511218,0.820317646,1.84511817,0.20279497
ENSG00000149657,3.158469208,3.922613491,3.683670591,3.788623802,3.351985821,4.457224861,4.064858939,3.934790935,4.370590379,3.90942611
ENSG00000149658,3.7089627,2.643099587,2.666850197,3.934751066,3.286518892,5.635763259,3.060723424,4.099086044,3.739892934,3.147227648
ENSG00000149679,0.739374661,0.838266503,1.907147936,2.552076826,1.566983978,0.20279497,1.232511218,1.723762462,1.84511817,0.20279497
ENSG00000149716,3.3169958,2.643099587,1.907147936,3.481281428,3.070150409,0.20279497,2.571979629,3.33149367,1.84511817,1.792231716
ENSG00000149743,1.129598361,1.277910509,2.336437788,2.034597577,1.566983978,3.909570704,1.232511218,2.275048431,2.59328722,2.530090497
ENSG00000149761,2.091558607,2.487936086,1.907147936,2.754593985,2.6167595,0.20279497,1.232511218,3.192860205,2.59328722,2.082144396
ENSG00000149781,8.705727125,10.14721808,8.24184552,8.301523748,8.473224519,7.889104435,9.059159683,9.180033256,7.487112225,9.462943759
ENSG00000149782,2.405756893,3.285414605,2.666850197,3.277208939,2.506075791,0.20279497,3.715808943,2.927336808,3.083489023,2.530090497
ENSG00000149792,3.76506296,3.891990797,3.52980822,3.362331982,3.351985821,3.016034257,2.571979629,3.417027851,3.982063839,3.668324399
ENSG00000149798,2.88229864,1.614403545,2.935513219,2.875359089,2.111628062,3.909570704,2.247142917,2.526680341,0.20279497,1.429023308
ENSG00000149806,7.863765726,7.381666973,8.517334063,7.501130217,8.553688984,8.471730277,8.39584886,7.222401872,8.977800468,7.714614235
ENSG00000149809,1.129598361,0.555240179,1.907147936,1.926936282,1.327610628,0.20279497,1.232511218,2.672948213,3.083489023,0.942446776
ENSG00000149823,4.190795665,3.285414605,2.666850197,4.188926611,4.488064742,4.853240038,4.258020124,4.358909171,5.414919916,3.015899949
ENSG00000149922,0.20279497,0.555240179,0.20279497,0.53161028,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000149923,5.079722541,5.474604841,5.072436589,5.628421434,5.709778287,5.163633173,5.61777295,5.553319121,6.067857408,5.519187728
ENSG00000149925,9.628235481,10.21759557,9.604505227,8.841373516,9.321596688,8.471730277,9.640919516,9.049680075,9.046034966,10.26613258
ENSG00000149929,5.011786079,4.987580509,4.956427085,4.610320747,5.619613334,5.635763259,4.718436525,5.249561205,5.143127902,4.814088221
ENSG00000149930,3.921353655,4.340574051,3.683670591,4.501941111,4.2339765,0.20279497,4.164669893,5.202155861,4.189366845,3.90942611
ENSG00000149932,6.446690715,6.947783716,6.208355941,5.957366858,6.15710145,6.399388502,6.48967754,5.888890054,5.958804918,7.167516652
ENSG00000149948,0.20279497,0.20279497,0.20279497,1.219951751,1.327610628,0.20279497,1.827244654,0.820317646,1.84511817,0.20279497
ENSG00000149970,1.4364307,0.555240179,2.666850197,1.810588136,1.566983978,0.20279497,1.232511218,2.180372087,1.84511817,0.942446776
ENSG00000150045,0.739374661,0.20279497,2.666850197,1.024868161,0.68158969,0.20279497,1.827244654,2.601667158,1.84511817,1.792231716
ENSG00000150048,0.739374661,0.555240179,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,0.20279497,0.20279497,0.20279497
ENSG00000150054,8.298563201,8.146343104,7.761083105,7.443693031,7.650442843,6.140282829,7.831179871,6.191613535,7.525859536,8.757662984
ENSG00000150076,7.258133374,7.430428357,7.209808227,6.465276027,6.616014856,5.635763259,6.830876358,5.089430684,6.35285658,7.003856735
ENSG00000150093,11.02015426,11.75359976,10.31336522,10.14638996,10.62716799,8.354291783,10.51778926,10.00818553,9.570958388,11.4101926
ENSG00000150175,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.544347218,0.20279497,0.20279497
ENSG00000150275,0.20279497,0.555240179,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497
ENSG00000150316,4.51910303,4.066675182,4.762792953,4.963554647,4.728890099,5.418926047,4.258020124,4.292560214,4.370590379,3.578087331
ENSG00000150337,1.4364307,0.555240179,0.20279497,3.232686755,0.68158969,3.016034257,1.827244654,2.275048431,1.84511817,0.942446776
ENSG00000150347,3.921353655,3.083406465,3.822693561,4.850240092,5.077478012,3.909570704,4.651197315,5.599788648,4.370590379,3.668324399
ENSG00000150394,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,0.20279497,1.232511218,0.20279497,0.20279497,0.20279497
ENSG00000150401,1.4364307,0.838266503,1.293251249,2.316415662,0.68158969,0.20279497,2.247142917,2.363892454,0.20279497,0.942446776
ENSG00000150403,4.231187743,5.085557246,3.683670591,4.092561064,4.048955655,5.418926047,4.844186157,4.292560214,4.807962904,4.964140826
ENSG00000150433,1.904409574,1.455945291,1.907147936,1.810588136,1.566983978,0.20279497,2.247142917,2.672948213,0.20279497,1.792231716
ENSG00000150455,2.540439277,2.91086166,1.907147936,2.754593985,3.217939388,0.20279497,3.060723424,3.240566968,1.84511817,3.481827342
ENSG00000150456,4.308729787,5.453788432,3.683670591,4.234798369,4.545162522,0.20279497,3.425132974,3.33149367,3.448705053,5.519187728
ENSG00000150457,3.390171908,3.922613491,1.907147936,3.989295064,2.719553268,3.909570704,3.841778088,3.991660393,1.84511817,3.90942611
ENSG00000150459,6.505509065,6.455811794,6.441988788,6.416350921,6.561705641,5.418926047,5.814989461,5.393680554,6.309097172,5.365818032
ENSG00000150471,1.689312795,1.074771133,1.907147936,1.024868161,2.905475798,0.20279497,1.827244654,1.251363748,0.20279497,1.792231716
