EnsembleID,P3240SPE,P3072PE,P3330PE,P3113SPE
ENSG00000218175,2.571337666,5.647880738,3.837922805,3.409117527
ENSG00000218208,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000218227,1.698259332,5.647880738,3.837922805,3.65948132
ENSG00000218265,1.362028924,2.873298476,2.297582008,1.83876202
ENSG00000218283,5.127327585,5.164662069,3.837922805,4.567322475
ENSG00000218305,2.39752232,1.362028924,2.297582008,2.926623954
ENSG00000218336,1.362028924,2.873298476,2.297582008,1.362028924
ENSG00000218350,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000218357,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000218418,3.879094307,1.362028924,3.264245782,2.482889605
ENSG00000218426,1.362028924,5.164662069,2.860406165,2.721750054
ENSG00000218510,1.970750446,1.362028924,3.264245782,2.196479516
ENSG00000218537,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000218565,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000218582,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000218586,1.970750446,1.362028924,1.362028924,2.482889605
ENSG00000218596,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000218682,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000218725,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000218739,5.38193638,4.720008595,4.82654835,4.684900974
ENSG00000218803,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000218809,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000218823,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000218890,1.970750446,1.362028924,2.297582008,1.362028924
ENSG00000218891,1.698259332,1.362028924,1.362028924,2.196479516
ENSG00000218902,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000218965,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000218980,2.571337666,2.873298476,1.362028924,1.83876202
ENSG00000218996,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000219023,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000219074,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000219085,1.362028924,1.362028924,1.362028924,2.482889605
ENSG00000219102,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000219133,1.362028924,4.073925384,1.362028924,1.83876202
ENSG00000219135,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000219146,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000219150,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000219163,5.936945825,4.432835737,4.057074522,3.968626535
ENSG00000219188,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000219200,7.870165935,6.538413452,7.571675261,6.798044249
ENSG00000219201,1.362028924,2.873298476,3.264245782,2.482889605
ENSG00000219253,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000219274,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000219329,1.698259332,2.873298476,1.362028924,2.482889605
ENSG00000219451,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000219470,1.362028924,2.873298476,1.362028924,2.196479516
ENSG00000219481,2.199859906,3.595062759,3.264245782,3.65948132
ENSG00000219507,5.450312337,5.778644789,6.363345096,6.248871243
ENSG00000219545,3.586794977,4.720008595,4.415312308,3.539723606
ENSG00000219553,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000219607,1.362028924,1.362028924,2.860406165,1.362028924
ENSG00000219626,7.523917187,4.720008595,6.987564134,6.286564448
ENSG00000219665,4.594461968,1.362028924,4.057074522,3.65948132
ENSG00000219682,1.970750446,1.362028924,1.362028924,1.362028924
ENSG00000219703,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000219712,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000219747,1.362028924,3.595062759,1.362028924,1.362028924
ENSG00000219863,1.362028924,1.362028924,3.579413189,1.83876202
ENSG00000220008,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000220131,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000220161,2.726445499,1.362028924,1.362028924,2.926623954
ENSG00000220201,5.450312337,2.873298476,4.415312308,3.872754685
ENSG00000220205,4.67286688,5.164662069,4.415312308,4.989177979
ENSG00000220267,1.362028924,1.362028924,2.297582008,2.482889605
ENSG00000220305,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000220323,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000220472,1.362028924,4.073925384,2.860406165,2.482889605
ENSG00000220494,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000220517,4.065024699,1.362028924,1.362028924,2.196479516
ENSG00000220660,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000220695,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000220744,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000220749,1.362028924,2.873298476,1.362028924,2.482889605
ENSG00000220785,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000220804,7.611127974,3.595062759,5.820827315,5.034190322
ENSG00000220842,1.362028924,2.873298476,2.297582008,1.362028924
ENSG00000220848,1.362028924,1.362028924,2.297582008,1.83876202
ENSG00000220875,2.199859906,1.362028924,1.362028924,1.362028924
ENSG00000220891,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000221038,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000221066,1.362028924,2.873298476,1.362028924,3.105989111
ENSG00000221102,2.199859906,1.362028924,1.362028924,2.482889605
ENSG00000221164,2.199859906,1.362028924,2.297582008,3.265500105
ENSG00000221216,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000221241,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000221255,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000221297,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000221303,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000221363,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000221440,2.571337666,1.362028924,1.362028924,1.362028924
ENSG00000221491,3.414946844,4.073925384,2.297582008,4.845046488
ENSG00000221500,1.698259332,2.873298476,2.297582008,2.721750054
ENSG00000221514,1.970750446,2.873298476,1.362028924,2.926623954
ENSG00000221539,1.970750446,2.873298476,2.860406165,3.265500105
ENSG00000221562,2.866484304,1.362028924,3.264245782,1.362028924
ENSG00000221643,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000221676,9.588006495,7.084959868,9.236282908,8.051393897
ENSG00000221716,2.571337666,4.959398801,4.057074522,4.298810372
ENSG00000221725,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000221740,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000221817,3.111384157,1.362028924,2.860406165,3.409117527
ENSG00000221821,2.39752232,1.362028924,2.297582008,1.83876202
ENSG00000221823,9.75162127,7.790438647,8.614652161,8.429627121
ENSG00000221826,1.698259332,4.432835737,2.297582008,1.362028924
ENSG00000221829,1.698259332,2.873298476,1.362028924,2.196479516
ENSG00000221838,2.199859906,1.362028924,2.297582008,2.196479516
ENSG00000221844,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000221855,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000221866,2.866484304,4.073925384,2.297582008,2.721750054
ENSG00000221869,4.122032662,5.164662069,4.56579602,6.376701715
ENSG00000221878,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000221883,1.362028924,3.595062759,1.362028924,2.482889605
ENSG00000221890,1.362028924,1.362028924,1.362028924,2.482889605
ENSG00000221900,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000221909,3.219825396,3.595062759,3.264245782,2.721750054
ENSG00000221914,5.181971105,3.595062759,3.837922805,5.420653389
ENSG00000221916,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000221923,3.111384157,2.873298476,3.837922805,4.567322475
ENSG00000221926,1.970750446,1.362028924,3.837922805,1.83876202
ENSG00000221930,1.362028924,2.873298476,1.362028924,1.83876202
ENSG00000221944,2.571337666,1.362028924,1.362028924,1.362028924
ENSG00000221946,2.726445499,1.362028924,1.362028924,2.482889605
ENSG00000221947,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000221949,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000221963,4.783021189,4.959398801,5.238728167,5.48691406
ENSG00000221968,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000221972,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000221978,3.111384157,3.595062759,3.579413189,4.989177979
ENSG00000221983,8.379976245,8.526903672,8.623260371,8.433832574
ENSG00000221988,1.970750446,1.362028924,1.362028924,1.83876202
ENSG00000221994,3.320682329,1.362028924,3.579413189,3.105989111
ENSG00000221995,1.698259332,1.362028924,1.362028924,2.926623954
ENSG00000222005,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000222009,4.71052727,2.873298476,3.264245782,2.482889605
ENSG00000222011,5.35840478,1.362028924,3.579413189,3.105989111
ENSG00000222012,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000222014,2.199859906,1.362028924,1.362028924,2.482889605
ENSG00000222020,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000222022,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000222032,1.698259332,1.362028924,2.297582008,1.83876202
ENSG00000222035,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000222038,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000222041,8.169614261,5.164662069,6.481678846,6.108603365
ENSG00000222072,4.122032662,2.873298476,4.941146883,3.77005544
ENSG00000222076,1.362028924,1.362028924,2.860406165,1.83876202
ENSG00000222107,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000222120,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000222129,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000222293,1.362028924,3.595062759,2.860406165,2.482889605
ENSG00000222308,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000222365,2.39752232,2.873298476,2.297582008,4.439304308
ENSG00000222370,1.970750446,1.362028924,1.362028924,2.196479516
ENSG00000222426,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000222427,2.39752232,5.647880738,5.238728167,3.872754685
ENSG00000222449,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000222467,1.970750446,1.362028924,1.362028924,1.362028924
ENSG00000222477,1.970750446,4.073925384,1.362028924,2.482889605
ENSG00000222489,3.665606462,3.595062759,3.264245782,4.223075661
ENSG00000222529,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000222546,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000222552,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000222685,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000222698,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000222701,2.571337666,1.362028924,2.297582008,1.83876202
ENSG00000222741,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000222764,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000222806,1.362028924,4.073925384,6.481678846,1.362028924
ENSG00000222810,1.698259332,2.873298476,3.837922805,1.362028924
ENSG00000222920,1.698259332,1.362028924,2.297582008,1.362028924
ENSG00000222937,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000222985,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000223056,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000223118,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000223119,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000223136,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000223138,1.362028924,1.362028924,2.860406165,1.362028924
ENSG00000223179,1.362028924,1.362028924,2.860406165,1.362028924
ENSG00000223203,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000223220,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223224,2.199859906,3.595062759,3.264245782,3.872754685
ENSG00000223249,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223298,2.39752232,1.362028924,2.860406165,1.362028924
ENSG00000223302,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000223336,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000223345,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223350,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223361,4.852045989,4.073925384,5.407699349,4.684900974
ENSG00000223393,1.970750446,1.362028924,1.362028924,1.362028924
ENSG00000223396,1.698259332,1.362028924,1.362028924,2.721750054
ENSG00000223452,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000223461,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223473,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000223478,3.943770414,3.595062759,2.860406165,3.539723606
ENSG00000223482,7.903067089,3.595062759,5.695817466,5.315181463
ENSG00000223486,3.586794977,1.362028924,2.860406165,1.362028924
ENSG00000223496,2.866484304,1.362028924,4.247284286,3.968626535
ENSG00000223501,2.994124522,1.362028924,4.702055223,3.77005544
ENSG00000223502,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223508,3.586794977,1.362028924,3.264245782,3.265500105
ENSG00000223509,8.254926064,4.432835737,7.039940359,6.93489075
ENSG00000223519,6.312484031,1.362028924,4.702055223,3.872754685
ENSG00000223546,2.726445499,1.362028924,2.297582008,2.196479516
ENSG00000223547,3.320682329,1.362028924,2.297582008,3.539723606
ENSG00000223551,5.494159831,5.647880738,6.188766132,5.580926414
ENSG00000223553,1.970750446,1.362028924,2.297582008,4.370766879
ENSG00000223566,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000223573,1.698259332,1.362028924,3.579413189,1.83876202
ENSG00000223583,1.970750446,1.362028924,2.297582008,2.721750054
ENSG00000223599,1.698259332,1.362028924,1.362028924,2.926623954
ENSG00000223609,1.970750446,1.362028924,3.264245782,3.65948132
ENSG00000223612,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223622,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223629,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000223631,1.362028924,1.362028924,1.362028924,2.482889605
ENSG00000223650,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000223651,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000223653,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223676,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000223685,1.362028924,1.362028924,2.297582008,2.196479516
ENSG00000223692,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223695,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223704,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000223705,1.970750446,1.362028924,2.297582008,3.409117527
ENSG00000223722,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223723,1.362028924,1.362028924,2.297582008,1.83876202
ENSG00000223731,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000223741,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223745,4.980914352,4.073925384,3.264245782,4.439304308
ENSG00000223756,2.571337666,1.362028924,1.362028924,1.83876202
ENSG00000223773,5.181971105,1.362028924,4.247284286,3.105989111
ENSG00000223776,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223799,1.362028924,1.362028924,2.860406165,1.362028924
ENSG00000223802,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000223803,1.698259332,1.362028924,2.297582008,2.196479516
ENSG00000223804,3.219825396,2.873298476,1.362028924,2.721750054
ENSG00000223825,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223838,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223855,9.347759313,4.720008595,7.723508019,5.929583943
ENSG00000223865,6.029250534,8.526903672,7.816521601,6.784935149
ENSG00000223886,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000223891,4.280671036,1.362028924,1.362028924,2.926623954
ENSG00000223908,2.726445499,1.362028924,4.415312308,2.926623954
ENSG00000223911,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000223916,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000223921,1.362028924,1.362028924,2.860406165,1.362028924
ENSG00000223928,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000223959,4.634196984,1.362028924,2.860406165,4.058522444
ENSG00000223960,1.970750446,1.362028924,1.362028924,2.721750054
ENSG00000223969,4.17687333,1.362028924,2.297582008,1.362028924
ENSG00000223972,1.970750446,1.362028924,1.362028924,2.721750054
ENSG00000223984,4.32989742,1.362028924,2.297582008,2.926623954
ENSG00000223986,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000224003,1.970750446,1.362028924,2.860406165,3.105989111
ENSG00000224004,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000224016,1.362028924,1.362028924,2.860406165,1.362028924
ENSG00000224023,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000224025,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000224032,2.199859906,3.595062759,2.297582008,3.105989111
ENSG00000224040,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000224043,1.970750446,1.362028924,1.362028924,1.362028924
ENSG00000224046,3.740334732,1.362028924,3.579413189,1.83876202
ENSG00000224051,2.199859906,4.432835737,2.860406165,3.539723606
ENSG00000224057,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000224063,1.970750446,1.362028924,2.297582008,1.362028924
ENSG00000224066,1.698259332,1.362028924,1.362028924,2.196479516
ENSG00000224078,3.586794977,4.073925384,3.837922805,4.058522444
ENSG00000224083,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000224086,1.698259332,1.362028924,1.362028924,2.721750054
ENSG00000224090,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000224091,2.199859906,2.873298476,1.362028924,1.362028924
ENSG00000224093,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000224094,1.362028924,3.595062759,1.362028924,1.83876202
ENSG00000224114,1.362028924,1.362028924,1.362028924,2.721750054
ENSG00000224116,2.726445499,1.362028924,1.362028924,1.83876202
