EnsembleID,P3180PE,P3262PE,P3127PE,P3282PE,P3314SPE,P3228SPE,P3150SPE,P3183PE,P3077PE,P3233SPE
ENSG00000009413,5.33510213,5.704736458,4.749165676,4.047987249,3.663934896,1.574066796,4.275709168,4.539549294,4.836725756,3.453646688
ENSG00000009694,2.643627685,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.453646688
ENSG00000009765,1.574066796,1.574066796,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000009780,3.062151057,3.27552481,2.799787412,3.286775746,1.574066796,4.714215374,5.160332126,3.71335061,3.189200783,1.574066796
ENSG00000009790,7.091818595,6.662957046,6.369753109,6.800733833,5.68555368,6.801937273,4.275709168,6.208545687,7.309394335,5.421902862
ENSG00000009830,2.205773863,1.574066796,1.574066796,1.574066796,1.574066796,3.424219297,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000009844,4.842109631,4.66282734,2.799787412,4.047987249,3.663934896,4.208837981,1.574066796,4.184802157,4.729443953,1.574066796
ENSG00000009954,6.790588865,7.145362101,6.298483796,6.510037639,6.146934673,6.989762162,1.574066796,5.876377168,6.878461347,6.370913147
ENSG00000010017,8.152625305,7.608937998,6.937296456,6.510037639,5.9346101,5.629982372,1.574066796,7.535175954,8.115786393,6.50369062
ENSG00000010030,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000010072,3.140703201,2.896877456,1.574066796,1.574066796,1.574066796,4.208837981,1.574066796,1.574066796,3.48141923,1.574066796
ENSG00000010165,2.696593603,3.27552481,1.574066796,3.286775746,4.483683049,4.714215374,1.574066796,3.008476976,3.342696013,1.574066796
ENSG00000010219,2.643627685,2.896877456,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,3.607965735,3.453646688
ENSG00000010244,6.981427989,5.823387586,6.437666826,5.656794908,6.495970723,4.714215374,5.160332126,6.774015725,6.662140862,5.421902862
ENSG00000010256,3.567720188,5.879243759,3.900652216,5.205029659,5.384341868,1.574066796,4.275709168,5.444109091,5.117674343,6.061902425
ENSG00000010270,5.351709713,3.823155467,5.420783123,4.543681726,1.574066796,4.208837981,1.574066796,4.539549294,4.487502273,1.574066796
ENSG00000010278,8.490168344,7.026714952,8.055554283,6.800733833,5.68555368,5.629982372,6.0989882,7.019260867,8.016596001,7.114916817
ENSG00000010292,4.640607237,4.38268236,5.420783123,5.838757611,3.663934896,5.087751037,5.704689849,3.71335061,5.029966358,5.124809365
ENSG00000010295,4.528214224,4.034701779,2.799787412,3.286775746,4.483683049,1.574066796,1.574066796,4.539549294,2.822358931,3.453646688
ENSG00000010310,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.71335061,1.574066796,3.453646688
ENSG00000010318,5.771401885,5.765281452,4.948557782,5.448523715,3.663934896,4.714215374,4.275709168,5.444109091,5.938800621,5.421902862
ENSG00000010319,1.574066796,1.574066796,1.574066796,3.286775746,3.663934896,3.424219297,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000010322,5.688845772,4.38268236,3.452770467,3.286775746,1.574066796,4.714215374,5.160332126,4.824055498,4.025792518,3.453646688
ENSG00000010327,5.33510213,2.896877456,1.574066796,1.574066796,1.574066796,4.208837981,1.574066796,3.008476976,2.000492674,1.574066796
ENSG00000010361,2.643627685,2.382052177,3.452770467,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000010404,7.298684212,5.984859201,8.159769825,7.114935418,7.116302587,6.989762162,7.860872013,5.061591591,6.492047783,6.737397506
ENSG00000010438,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000010539,2.531479112,4.034701779,1.574066796,3.286775746,1.574066796,4.208837981,1.574066796,3.008476976,3.189200783,3.453646688
ENSG00000010610,4.667388746,3.823155467,2.799787412,4.543681726,3.663934896,4.208837981,1.574066796,3.71335061,2.822358931,4.242947895
ENSG00000010626,2.531479112,2.382052177,3.452770467,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000010671,7.903677356,6.95054145,8.312281602,7.736165434,7.390936676,6.898904184,7.067309535,6.839344749,6.840295218,7.967586771
ENSG00000010704,2.130777648,2.382052177,1.574066796,1.574066796,5.003183857,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000010803,5.008450142,5.433417058,2.799787412,4.047987249,5.003183857,5.087751037,4.275709168,3.008476976,5.585884748,5.124809365
ENSG00000010810,8.262098845,6.976382083,7.660173694,7.114935418,7.390936676,7.232343295,5.160332126,6.774015725,7.120612831,6.625271266
ENSG00000010818,6.323609387,5.765281452,6.223509974,5.838757611,6.146934673,6.023170102,5.160332126,5.26549101,5.839106378,4.750235845
ENSG00000011007,5.039534701,4.66282734,5.123708744,4.047987249,5.003183857,6.331827709,6.0989882,5.444109091,5.278551796,4.750235845
ENSG00000011009,3.140703201,3.27552481,3.452770467,4.911924638,3.663934896,5.384192606,1.574066796,3.008476976,4.275039391,1.574066796
ENSG00000011021,3.80328861,1.574066796,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000011028,2.130777648,4.66282734,2.799787412,3.286775746,1.574066796,1.574066796,1.574066796,4.539549294,2.000492674,1.574066796
ENSG00000011052,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000011083,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000011105,7.645349139,4.784831887,8.53015202,6.510037639,6.899060893,6.331827709,6.408328177,3.008476976,6.182001022,6.50369062
ENSG00000011114,5.13856374,4.219158426,4.948557782,4.047987249,4.483683049,4.714215374,4.275709168,5.26549101,4.729443953,5.421902862
ENSG00000011132,3.479797444,2.896877456,2.799787412,3.286775746,4.483683049,1.574066796,1.574066796,3.008476976,2.596754359,1.574066796
ENSG00000011143,3.10196169,3.27552481,3.452770467,1.574066796,1.574066796,1.574066796,1.574066796,4.539549294,3.342696013,1.574066796
ENSG00000011198,5.059891783,4.66282734,4.24193384,1.574066796,3.663934896,3.424219297,1.574066796,4.824055498,3.932125688,4.750235845
ENSG00000011201,1.574066796,1.574066796,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000011243,6.020231,5.984859201,3.900652216,5.205029659,1.574066796,4.714215374,4.275709168,4.824055498,5.200354375,1.574066796
ENSG00000011258,8.450242527,7.075350841,7.510528235,6.14559624,6.776798198,6.023170102,5.704689849,5.995801617,7.17273604,7.195656318
ENSG00000011260,4.933203855,5.575445567,6.060752732,3.286775746,5.003183857,4.714215374,1.574066796,3.008476976,4.936579073,4.242947895
ENSG00000011275,6.823704426,6.420976361,6.68125497,6.000319068,4.483683049,6.331827709,5.704689849,5.60302913,6.524502878,4.750235845
ENSG00000011295,3.896788518,2.896877456,1.574066796,1.574066796,1.574066796,3.424219297,1.574066796,3.008476976,3.831952693,1.574066796
ENSG00000011304,6.949051456,5.765281452,7.270935602,6.277573318,6.776798198,6.023170102,4.275709168,4.824055498,5.864683201,6.370913147
ENSG00000011347,1.574066796,2.382052177,1.574066796,3.286775746,4.483683049,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000011376,3.353555515,1.574066796,2.799787412,1.574066796,3.663934896,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000011405,6.025416057,5.275864083,5.420783123,5.448523715,3.663934896,3.424219297,1.574066796,5.444109091,5.786550857,5.668140141
ENSG00000011422,4.10703312,4.784831887,1.574066796,4.047987249,1.574066796,3.424219297,1.574066796,5.26549101,3.189200783,4.242947895
ENSG00000011426,4.047112949,3.823155467,2.799787412,1.574066796,3.663934896,3.424219297,4.275709168,3.71335061,4.196646083,1.574066796
ENSG00000011451,3.728959102,3.27552481,3.900652216,4.047987249,1.574066796,1.574066796,1.574066796,1.574066796,3.48141923,1.574066796
ENSG00000011454,7.458643616,6.924229521,6.564595805,5.656794908,6.331982488,4.714215374,1.574066796,6.106091588,7.033088832,6.224665391
ENSG00000011465,1.683073334,1.574066796,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000011478,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000011485,4.910963839,5.001665452,4.517727852,3.286775746,3.663934896,1.574066796,1.574066796,5.74616741,5.159606571,4.242947895
ENSG00000011523,5.089898744,4.219158426,4.749165676,5.656794908,4.483683049,4.208837981,4.275709168,3.71335061,4.672655089,4.750235845
ENSG00000011566,4.944196604,4.529544072,4.24193384,4.543681726,3.663934896,3.424219297,1.574066796,3.71335061,4.42009899,4.242947895
ENSG00000011590,2.130777648,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000011600,5.566129164,7.051237837,5.877271324,6.966371439,6.495970723,6.898904184,6.662909067,7.684861382,6.571856306,7.822582851
ENSG00000011638,4.571394141,3.27552481,3.900652216,3.286775746,5.384341868,5.629982372,1.574066796,3.008476976,3.342696013,6.061902425
ENSG00000012048,5.376268038,5.190127286,3.452770467,1.574066796,1.574066796,1.574066796,1.574066796,4.824055498,5.159606571,3.453646688
ENSG00000012061,4.654060136,3.823155467,4.948557782,4.543681726,4.483683049,4.714215374,1.574066796,5.061591591,4.113747026,3.453646688
ENSG00000012124,6.025416057,4.897318536,6.437666826,3.286775746,3.663934896,6.464475176,5.704689849,3.71335061,5.55479622,5.421902862
ENSG00000012171,1.574066796,1.574066796,1.574066796,1.574066796,4.483683049,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000012174,2.205773863,2.382052177,1.574066796,4.047987249,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000012211,2.531479112,2.382052177,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,3.008476976,2.329210893,1.574066796
ENSG00000012223,3.896788518,4.66282734,5.667007285,5.838757611,1.574066796,5.384192606,4.275709168,3.71335061,3.607965735,6.50369062
ENSG00000012232,3.140703201,3.575169918,2.799787412,1.574066796,3.663934896,3.424219297,1.574066796,4.184802157,1.574066796,6.370913147
ENSG00000012660,6.125386002,5.506178386,5.877271324,5.448523715,1.574066796,5.83992976,1.574066796,4.539549294,5.490534204,5.668140141
ENSG00000012779,5.587320589,5.984859201,3.900652216,5.448523715,4.483683049,6.331827709,6.879232792,4.539549294,5.523022985,5.878413741
ENSG00000012822,7.733530817,5.506178386,6.983471099,6.277573318,6.331982488,6.023170102,5.160332126,5.60302913,6.222129843,6.938470579
ENSG00000012963,3.251051278,4.034701779,3.900652216,4.911924638,1.574066796,1.574066796,4.275709168,3.008476976,3.724301768,5.124809365
ENSG00000012983,7.744577042,6.897428785,6.789182502,6.710190764,6.146934673,6.185737685,1.574066796,6.901843216,6.827345457,6.841434237
ENSG00000013016,9.056021563,5.765281452,9.172313053,8.202600636,8.048851149,7.07523553,8.369891075,6.106091588,6.458845737,7.920852964
ENSG00000013275,4.667388746,5.001665452,2.799787412,5.205029659,4.483683049,5.087751037,4.275709168,5.876377168,4.984028216,4.750235845
ENSG00000013288,4.374166168,2.382052177,2.799787412,1.574066796,4.483683049,4.208837981,5.704689849,3.008476976,3.189200783,3.453646688
ENSG00000013293,1.574066796,1.574066796,1.574066796,4.543681726,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000013297,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000013306,4.005737315,6.382839863,6.369753109,7.591480978,7.390936676,6.989762162,6.879232792,8.420585239,5.759537263,7.717126532
ENSG00000013364,5.999302388,6.494352083,5.123708744,6.613582466,4.483683049,5.629982372,6.662909067,5.995801617,5.732008189,5.421902862
ENSG00000013374,5.301302187,5.984859201,5.123708744,5.656794908,5.003183857,5.384192606,4.275709168,5.876377168,5.962683753,4.750235845
ENSG00000013375,2.696593603,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,4.275709168,3.71335061,2.596754359,1.574066796
ENSG00000013392,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000013441,6.715584779,6.494352083,5.123708744,4.911924638,5.384341868,5.384192606,1.574066796,5.444109091,6.458845737,5.421902862
ENSG00000013503,2.643627685,3.27552481,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,3.71335061,2.822358931,1.574066796
ENSG00000013523,2.643627685,2.382052177,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000013561,4.997937985,6.842285799,5.549141713,6.710190764,6.331982488,5.087751037,5.704689849,6.705587537,5.523022985,5.668140141
ENSG00000013563,4.599479078,2.382052177,3.452770467,3.286775746,3.663934896,4.714215374,4.275709168,3.008476976,4.025792518,3.453646688
ENSG00000013573,4.183241567,2.896877456,1.574066796,1.574066796,1.574066796,4.208837981,1.574066796,3.008476976,3.342696013,1.574066796
ENSG00000013583,3.595876043,5.190127286,1.574066796,5.448523715,1.574066796,5.629982372,1.574066796,3.008476976,4.113747026,5.124809365
ENSG00000013619,2.130777648,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000013725,4.899713929,3.575169918,3.900652216,5.656794908,5.384341868,4.208837981,1.574066796,1.574066796,2.329210893,4.242947895
ENSG00000013810,7.938451448,6.755405979,6.298483796,6.510037639,6.331982488,6.464475176,5.704689849,5.995801617,6.076505934,6.737397506
ENSG00000014123,3.941360104,4.66282734,3.900652216,1.574066796,3.663934896,4.208837981,1.574066796,3.008476976,5.029966358,5.124809365
ENSG00000014138,3.286034849,2.896877456,2.799787412,3.286775746,3.663934896,1.574066796,4.275709168,4.184802157,2.596754359,1.574066796
ENSG00000014164,3.539003883,4.034701779,3.452770467,1.574066796,4.483683049,3.424219297,1.574066796,3.71335061,4.025792518,4.750235845
ENSG00000014216,8.791940576,6.420976361,9.819863137,8.72605689,8.419534298,7.677143829,8.901908643,6.901843216,7.648159343,8.099338334
ENSG00000014257,2.89091984,2.896877456,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,2.000492674,1.574066796
ENSG00000014641,3.728959102,4.529544072,3.452770467,4.911924638,3.663934896,4.714215374,1.574066796,3.008476976,4.349391598,6.061902425
ENSG00000014824,5.368128291,5.275864083,3.900652216,4.047987249,5.003183857,5.629982372,4.275709168,4.539549294,4.836725756,4.242947895
ENSG00000014914,2.74768364,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000014919,3.10196169,2.382052177,4.24193384,3.286775746,1.574066796,4.714215374,1.574066796,4.184802157,2.822358931,1.574066796
ENSG00000015133,7.926029115,6.219334831,6.060752732,6.613582466,6.146934673,6.898904184,5.704689849,6.633751435,6.390057473,5.668140141
ENSG00000015153,5.431995538,4.897318536,3.900652216,4.047987249,4.483683049,4.208837981,1.574066796,4.824055498,4.729443953,3.453646688
ENSG00000015171,6.381367599,5.984859201,5.775966507,6.000319068,5.68555368,6.185737685,1.574066796,5.444109091,5.732008189,5.124809365
ENSG00000015285,5.994022451,6.694436211,7.07161014,6.000319068,6.331982488,7.155926962,5.160332126,5.26549101,6.662140862,7.479825312
ENSG00000015475,4.640607237,5.823387586,5.123708744,6.000319068,3.663934896,5.83992976,1.574066796,4.539549294,5.585884748,4.750235845
ENSG00000015479,5.194874392,5.190127286,2.799787412,3.286775746,3.663934896,6.185737685,1.574066796,5.26549101,5.239982831,4.750235845
ENSG00000015532,5.608205239,4.034701779,3.900652216,5.448523715,3.663934896,1.574066796,1.574066796,4.824055498,3.724301768,4.242947895
ENSG00000015592,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000015676,4.732245001,4.784831887,5.420783123,4.911924638,3.663934896,5.384192606,1.574066796,4.184802157,5.029966358,4.242947895
ENSG00000016402,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.453646688
ENSG00000016864,3.479797444,3.27552481,3.900652216,3.286775746,1.574066796,1.574066796,1.574066796,3.008476976,3.724301768,1.574066796
ENSG00000017260,7.64703209,6.034902242,7.30769698,6.14559624,4.483683049,5.384192606,4.275709168,6.208545687,6.508366593,6.224665391
ENSG00000017427,1.574066796,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.453646688
ENSG00000017483,3.418056877,2.896877456,5.420783123,3.286775746,1.574066796,3.424219297,4.275709168,4.184802157,2.000492674,1.574066796
ENSG00000017797,7.121175433,7.470330497,6.736227754,6.885928464,6.776798198,5.384192606,6.662909067,7.019260867,7.077514457,6.938470579
ENSG00000018189,3.896788518,3.575169918,2.799787412,4.911924638,1.574066796,5.087751037,1.574066796,4.539549294,3.607965735,3.453646688
ENSG00000018280,5.62879187,5.356790246,4.24193384,4.911924638,3.663934896,4.208837981,4.275709168,5.26549101,3.607965735,5.421902862
ENSG00000018408,2.130777648,2.382052177,5.279879018,1.574066796,5.68555368,4.208837981,5.160332126,4.184802157,3.342696013,3.453646688
ENSG00000018510,5.039534701,5.098971572,4.24193384,4.543681726,3.663934896,1.574066796,1.574066796,5.061591591,5.200354375,5.668140141
ENSG00000018610,3.509704362,4.38268236,4.24193384,1.574066796,3.663934896,4.208837981,1.574066796,4.184802157,4.729443953,5.124809365
ENSG00000018625,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.424219297,1.574066796,3.008476976,1.574066796,1.574066796
