EnsembleID,P3234PE,P3200PE,P3322PE,P3125PE,P3360SPE.1,P3174PE,S586PE
ENSG00000260367,1.780249194,1.021011534,1.021011534,1.021011534,3.612301316,1.021011534,1.021011534
ENSG00000260368,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260369,1.021011534,1.021011534,3.322852718,2.985988394,1.021011534,1.021011534,3.128746178
ENSG00000260386,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.312724784
ENSG00000260389,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.73484667,1.021011534
ENSG00000260390,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.196383945
ENSG00000260398,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260401,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000260404,1.624557885,2.357246082,1.021011534,2.985988394,1.021011534,1.021011534,1.021011534
ENSG00000260412,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260417,1.920763351,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260428,1.021011534,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260442,1.450009315,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260449,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.717585159
ENSG00000260461,1.780249194,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260464,4.808969027,4.824421834,6.829193979,6.125211504,6.058116555,4.825768459,1.021011534
ENSG00000260476,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000260479,2.86789994,2.73794616,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260483,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.057780702
ENSG00000260488,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260490,1.251397792,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260498,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000260510,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.717585159
ENSG00000260516,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.638703712
ENSG00000260517,2.048798304,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260518,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260519,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.312724784
ENSG00000260521,1.624557885,1.021011534,3.322852718,1.021011534,2.440797094,2.5337666,1.021011534
ENSG00000260526,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.32283062
ENSG00000260528,3.434801911,1.838599807,1.021011534,2.314989466,1.021011534,2.5337666,1.021011534
ENSG00000260536,1.021011534,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260541,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.890910519
ENSG00000260549,1.920763351,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000260552,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260555,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000260563,1.624557885,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260565,3.480934629,1.021011534,1.021011534,1.021011534,1.021011534,3.255846671,1.021011534
ENSG00000260566,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.717585159
ENSG00000260572,1.251397792,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260576,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.717585159
ENSG00000260583,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,6.155882036
ENSG00000260588,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260589,1.251397792,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260592,2.376220103,3.038872542,1.021011534,2.314989466,6.129918488,3.255846671,1.021011534
ENSG00000260598,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,5.030225446
ENSG00000260615,1.021011534,3.995929064,1.021011534,3.788269875,1.021011534,1.021011534,1.021011534
ENSG00000260630,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260641,1.021011534,1.838599807,1.021011534,1.021011534,4.250182126,4.093833879,1.021011534
ENSG00000260643,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260657,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260659,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.989501062
ENSG00000260661,2.470699671,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260669,2.048798304,1.021011534,1.021011534,2.314989466,1.021011534,4.093833879,1.021011534
ENSG00000260682,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000260683,1.021011534,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260686,2.048798304,1.838599807,1.021011534,1.021011534,2.440797094,3.255846671,1.021011534
ENSG00000260689,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000260693,1.021011534,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260695,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.890910519
ENSG00000260698,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260708,2.166390961,2.73794616,1.021011534,2.314989466,2.440797094,1.021011534,1.021011534
ENSG00000260711,2.275116933,1.838599807,3.322852718,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000260719,1.450009315,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260726,1.021011534,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000260727,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.828289842
ENSG00000260729,1.021011534,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.292298233
ENSG00000260735,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260742,2.642905391,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260747,1.624557885,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260751,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260766,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260774,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260778,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000260784,1.624557885,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000260786,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000260792,1.450009315,2.73794616,4.168600383,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260793,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260795,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260803,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.638703712
ENSG00000260804,1.920763351,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260805,1.450009315,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260807,1.920763351,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260810,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260816,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260822,4.676475906,2.357246082,4.698249073,2.985988394,1.021011534,1.021011534,1.021011534
ENSG00000260828,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260838,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260841,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260844,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260855,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.911146062
ENSG00000260857,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260860,1.021011534,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000260861,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260877,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260897,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000260898,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260903,1.251397792,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260910,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260911,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260912,2.721867128,2.73794616,4.168600383,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260916,7.211428537,6.310951581,1.021011534,5.997956001,5.530767303,4.093833879,1.021011534
ENSG00000260917,1.624557885,1.021011534,1.021011534,2.314989466,1.021011534,2.5337666,1.021011534
ENSG00000260918,1.021011534,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260920,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260921,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.128746178
ENSG00000260923,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260927,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000260929,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260936,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260939,1.021011534,1.021011534,4.168600383,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260940,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260947,1.920763351,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260948,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260953,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.597584367
ENSG00000260966,1.251397792,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000260979,1.021011534,2.357246082,3.322852718,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000260997,2.166390961,1.838599807,1.021011534,1.021011534,3.142330303,1.021011534,1.021011534
ENSG00000261000,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261007,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.185348848
ENSG00000261008,4.636273024,4.657561789,1.021011534,4.97709813,1.021011534,2.5337666,1.021011534
ENSG00000261026,2.796730467,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261033,1.920763351,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261043,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261051,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261053,1.021011534,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,2.312724784
ENSG00000261054,2.376220103,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261055,2.166390961,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261056,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261061,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000261063,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.890910519
ENSG00000261064,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,4.027138426
ENSG00000261067,2.166390961,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.73282405
ENSG00000261069,2.048798304,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000261072,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261080,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,5.616215488
ENSG00000261083,1.021011534,1.838599807,1.021011534,2.985988394,1.021011534,1.021011534,1.021011534
ENSG00000261087,1.251397792,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.292298233
ENSG00000261093,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261094,2.376220103,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261096,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261098,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261101,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261120,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261136,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261150,1.780249194,1.838599807,1.021011534,1.021011534,3.142330303,2.5337666,1.021011534
ENSG00000261167,1.780249194,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261174,1.450009315,1.021011534,3.322852718,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261177,1.624557885,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000261181,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.185348848
ENSG00000261183,1.450009315,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,2.04562814
ENSG00000261187,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.904432368
ENSG00000261188,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261205,1.021011534,1.021011534,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000261208,1.450009315,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261211,1.920763351,1.838599807,1.021011534,2.985988394,3.142330303,1.021011534,1.021011534
ENSG00000261212,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.04562814
ENSG00000261218,1.251397792,1.838599807,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000261221,3.337860197,1.021011534,1.021011534,3.442193525,3.142330303,3.255846671,1.021011534
ENSG00000261222,1.450009315,2.73794616,3.322852718,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261226,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261229,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261234,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000261236,2.275116933,2.73794616,3.322852718,2.314989466,3.612301316,3.255846671,1.021011534
ENSG00000261239,1.021011534,1.021011534,3.322852718,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000261253,4.508470994,3.995929064,5.0848135,2.985988394,3.966212742,1.021011534,1.021011534
ENSG00000261267,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.128746178
ENSG00000261269,1.450009315,1.021011534,3.322852718,2.985988394,1.021011534,1.021011534,1.021011534
ENSG00000261270,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261274,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,4.601740479
ENSG00000261290,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000261303,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000261308,1.021011534,1.021011534,1.021011534,2.314989466,2.440797094,1.021011534,1.021011534
ENSG00000261314,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000261324,2.376220103,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
