EnsembleID,P3202NP,P3275NP,P3090NP,P3095NP,P3107NP,P3230NP,P3376NP,P3052NP,P3387NP,P3372NP,P3367NP,P3354NP
ENSG00000087448,2.946314203,3.271468942,4.202738541,3.936868451,3.538859825,2.648672864,0.973961385,0.973961385,3.926912337,2.164894554,4.599381519,3.267468611
ENSG00000087460,10.4810281,11.35163814,8.939502617,10.85411956,11.9062392,10.21748096,10.12811893,10.03691082,10.57476818,9.987332829,9.477980086,9.515114677
ENSG00000087470,6.259843761,6.627668409,5.594636472,6.735317296,7.711626109,6.461032855,6.17440897,4.587331155,6.405106465,6.12943129,5.912332312,5.629043015
ENSG00000087495,3.192771821,4.416044237,1.566176233,3.936868451,5.308588335,2.648672864,3.168355895,3.700642946,4.211087762,4.467612464,3.396740887,2.7144481
ENSG00000087502,4.640297852,4.142089496,5.15427873,3.110962301,4.65215956,5.347818023,4.001460606,4.885488394,3.926912337,4.094648731,4.697922469,3.830736665
ENSG00000087510,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000087586,4.262648709,4.373847257,2.632573887,4.458795834,4.858361373,0.973961385,4.198352984,3.700642946,4.652123194,3.864411633,3.396740887,3.01729599
ENSG00000087589,3.896001249,4.308143335,3.515430208,4.304889691,4.274208175,4.262352439,3.502357774,4.211061565,3.926912337,3.590322521,4.599381519,3.978361445
ENSG00000087842,0.973961385,1.929912819,1.439329451,0.973961385,0.973961385,2.648672864,3.168355895,0.973961385,0.973961385,2.808271045,2.430668888,1.806238091
ENSG00000087884,2.648899539,1.929912819,2.072925691,2.68132932,3.125168646,0.973961385,2.106423139,0.973961385,2.399328432,3.251651901,3.140556213,4.234803366
ENSG00000087903,2.273814282,3.92548441,2.84765131,3.44157733,4.536837986,2.648672864,4.371572819,4.211061565,2.399328432,2.164894554,1.878854799,3.48060333
ENSG00000087995,1.765582851,2.041945318,2.573392305,0.973961385,0.973961385,2.648672864,2.106423139,2.903622368,3.102141425,2.164894554,2.430668888,1.806238091
ENSG00000088002,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000088035,0.973961385,2.33372478,3.239006798,0.973961385,1.550931715,2.648672864,3.168355895,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000088038,5.348132154,5.579207969,6.134551627,5.143272064,4.858361373,3.402937205,5.676553949,4.587331155,5.262623416,5.402107695,5.642271865,5.276414264
ENSG00000088053,4.797541603,6.261739132,4.142933982,5.314379938,7.449965325,4.554441575,3.502357774,2.903622368,4.989428103,4.29314945,3.140556213,3.01729599
ENSG00000088179,6.11792157,5.162262561,6.228658444,5.790957247,5.994981503,5.186564968,5.301447682,4.587331155,5.864363331,6.229730464,5.8706887,5.836796854
ENSG00000088205,5.892383662,5.358955539,6.033875208,5.143272064,5.080522482,5.856761661,5.301447682,4.211061565,5.132482809,5.639414955,5.738020046,6.688551276
ENSG00000088247,5.624934022,5.422434911,5.9607065,4.458795834,4.65215956,5.856761661,5.018375296,6.58171078,5.779937454,6.021634622,5.690940132,5.948455099
ENSG00000088256,3.192771821,1.929912819,1.98482628,0.973961385,2.542895023,2.648672864,2.106423139,3.700642946,2.399328432,0.973961385,3.140556213,3.267468611
ENSG00000088280,1.765582851,1.529708111,2.234461848,0.973961385,2.281471541,0.973961385,0.973961385,2.903622368,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000088298,1.765582851,3.074772494,3.87533658,0.973961385,1.961956464,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,3.803170234,2.7144481
ENSG00000088305,1.765582851,2.145901346,1.439329451,0.973961385,1.961956464,0.973961385,2.106423139,3.700642946,2.399328432,2.164894554,0.973961385,0.973961385
ENSG00000088325,2.273814282,3.444537163,2.234461848,3.710374101,3.413696246,3.402937205,3.773385596,2.903622368,4.211087762,2.808271045,3.396740887,3.267468611
ENSG00000088356,2.946314203,2.33372478,2.234461848,2.68132932,1.961956464,3.402937205,3.502357774,0.973961385,3.926912337,0.973961385,2.828842121,3.978361445
ENSG00000088367,0.973961385,1.183905135,1.146307889,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000088387,5.068401472,2.648875386,5.877524456,2.066725265,2.764135682,3.402937205,4.526206371,2.903622368,5.381989698,4.094648731,4.958633182,4.550108713
ENSG00000088448,4.554744037,6.096423175,5.251873866,4.724680117,6.650758013,4.262352439,4.198352984,2.903622368,4.830611096,4.467612464,2.430668888,4.234803366
ENSG00000088451,0.973961385,2.965358472,2.511678767,2.68132932,1.550931715,3.895714752,2.106423139,0.973961385,2.399328432,4.094648731,3.803170234,2.7144481
ENSG00000088538,0.973961385,1.183905135,2.072925691,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.430668888,1.806238091
ENSG00000088543,2.273814282,1.183905135,1.890995089,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000088682,4.150476891,3.316720983,4.351064154,4.597854534,3.654026175,5.624617112,4.198352984,2.903622368,2.399328432,4.094648731,4.599381519,5.438192405
ENSG00000088726,6.617190312,8.372831133,5.261279865,7.128475589,9.129843735,6.312599377,6.507161957,6.496095827,7.868875852,6.785667634,5.690940132,5.438192405
ENSG00000088727,1.765582851,1.808442391,2.155953456,3.110962301,3.276633362,2.648672864,2.732968129,2.903622368,3.102141425,0.973961385,0.973961385,2.330660671
ENSG00000088756,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000088766,4.028842652,4.592000564,3.947031094,4.132582341,5.038743129,4.262352439,4.793177495,2.903622368,3.926912337,3.864411633,4.958633182,4.234803366
ENSG00000088808,3.192771821,1.808442391,3.825481106,3.44157733,2.955916334,2.648672864,3.502357774,2.903622368,0.973961385,3.864411633,1.878854799,3.01729599
ENSG00000088812,2.648899539,4.496906836,4.852108337,2.68132932,2.542895023,3.895714752,4.001460606,0.973961385,3.102141425,2.164894554,2.828842121,2.7144481
ENSG00000088826,6.699221045,7.984935882,4.63774617,6.193142253,8.718146658,5.856761661,5.018375296,5.52715311,6.513658779,5.117930029,4.958633182,5.21818914
ENSG00000088827,2.946314203,2.041945318,3.276597853,3.110962301,0.973961385,0.973961385,3.168355895,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000088832,7.457023949,8.543145314,6.549741572,7.57817966,8.718146658,7.763530899,7.732974159,6.880919061,7.575245024,6.573015352,6.780326379,7.220508588
ENSG00000088833,5.296357635,5.174605607,5.113313845,5.143272064,4.951369583,5.492845831,5.676553949,5.132455145,4.989428103,4.29314945,5.109473024,5.673056202
ENSG00000088836,1.765582851,1.367142707,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000088854,4.262648709,4.79750892,4.315387759,4.597854534,5.705638518,3.895714752,5.384677415,4.587331155,5.594641354,5.219004512,5.036023573,3.666265936
ENSG00000088876,3.749675919,2.499888442,3.451129562,2.066725265,1.550931715,0.973961385,2.732968129,2.903622368,3.102141425,3.590322521,1.878854799,3.267468611
ENSG00000088881,0.973961385,0.973961385,1.682765967,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000088882,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,3.168355895,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000088888,5.348132154,6.586690856,6.598794348,4.949104724,7.069141669,5.492845831,5.119031595,5.836738405,5.594641354,4.891683388,4.599381519,5.715766308
ENSG00000088899,0.973961385,1.183905135,2.632573887,2.68132932,1.550931715,0.973961385,2.732968129,0.973961385,2.399328432,0.973961385,0.973961385,1.806238091
ENSG00000088930,6.885953214,6.840161426,7.003704768,6.278325074,6.290301013,6.461032855,5.919200483,5.969727327,6.662557122,6.610706023,6.562224254,6.481378559
ENSG00000088970,3.403205969,4.239303719,4.876795533,4.132582341,4.475525407,3.895714752,4.371572819,0.973961385,4.989428103,5.117930029,3.970214399,2.330660671
ENSG00000088986,9.03119424,9.042988908,7.280736681,9.588022422,9.874713339,9.18825586,9.31434608,8.538087976,9.607572908,9.053076874,8.317326024,8.836948293
ENSG00000088992,4.262648709,3.771480208,4.142933982,4.304889691,4.040171192,5.960179802,5.463366356,4.211061565,4.211087762,4.763694449,4.958633182,3.666265936
ENSG00000089006,6.437652965,6.318459728,6.15488014,6.704868481,6.4261305,5.856761661,6.430889191,5.343260111,6.09151368,6.610706023,6.453589947,6.645015443
ENSG00000089009,8.885498354,7.059016264,7.731810361,8.174949199,7.089746988,8.893903564,8.575038821,8.516508406,8.196542682,8.450136508,8.896733113,8.721181346
ENSG00000089012,0.973961385,0.973961385,3.576986851,2.066725265,0.973961385,0.973961385,0.973961385,2.903622368,2.399328432,2.164894554,3.140556213,0.973961385
ENSG00000089022,5.348132154,5.269723139,5.972207599,5.538123027,5.272994051,3.402937205,5.463366356,5.132455145,5.132482809,5.402107695,5.109473024,5.757248279
ENSG00000089041,2.946314203,4.628349764,4.826991331,0.973961385,0.973961385,0.973961385,2.732968129,4.211061565,0.973961385,2.808271045,2.828842121,1.806238091
ENSG00000089048,5.296357635,4.239303719,5.395471906,4.841251944,4.122474748,3.895714752,4.526206371,5.132455145,4.989428103,5.313459029,5.246024098,5.536771306
ENSG00000089050,2.946314203,2.499888442,2.447206906,3.110962301,0.973961385,3.402937205,0.973961385,3.700642946,3.102141425,3.251651901,3.396740887,2.330660671
ENSG00000089053,6.850490416,7.440047508,6.753436135,7.105348588,8.042786058,5.347818023,6.469529566,6.091485219,6.565018126,6.610706023,5.309740131,5.715766308
ENSG00000089057,2.946314203,4.457042003,4.748904959,3.710374101,3.538859825,2.648672864,2.732968129,0.973961385,3.102141425,2.164894554,3.140556213,3.666265936
ENSG00000089060,2.946314203,4.436688747,5.594636472,2.066725265,1.550931715,3.895714752,2.106423139,4.211061565,2.399328432,2.164894554,3.140556213,1.806238091
ENSG00000089063,6.147444913,5.401583934,5.027720186,6.102612524,6.535319746,5.745353665,5.018375296,5.52715311,5.132482809,6.41155936,6.139722467,6.530056078
ENSG00000089091,1.765582851,1.929912819,1.682765967,2.066725265,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000089094,4.797541603,4.948899045,6.139660672,5.143272064,3.125168646,4.797234869,5.537984444,5.343260111,4.448393462,4.623235717,4.493613222,3.978361445
ENSG00000089116,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,3.140556213,0.973961385
ENSG00000089123,3.749675919,4.416044237,3.947031094,3.710374101,4.758941342,2.648672864,4.001460606,4.211061565,4.989428103,4.094648731,4.119908674,3.267468611
ENSG00000089127,4.939318822,4.963199704,5.038701254,4.304889691,2.955916334,4.262352439,4.526206371,4.587331155,4.448393462,4.094648731,4.599381519,6.351974648
ENSG00000089154,5.348132154,5.186843946,6.312483618,3.44157733,3.859979525,5.347818023,2.732968129,4.211061565,4.989428103,5.219004512,4.599381519,4.234803366
ENSG00000089157,9.798922324,7.790132525,8.190220141,9.004899747,8.04806035,9.948648705,10.09451939,9.457077389,9.353808284,9.541864534,10.36976357,10.0136255
ENSG00000089159,5.960499439,6.076828488,6.561210379,4.841251944,4.758941342,6.232232873,6.543837618,5.969727327,6.09151368,5.843145838,5.912332312,6.052088832
ENSG00000089163,0.973961385,0.973961385,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000089169,1.765582851,3.074772494,3.313234252,3.110962301,0.973961385,0.973961385,4.198352984,0.973961385,0.973961385,2.808271045,2.430668888,0.973961385
ENSG00000089177,5.186877216,4.875188849,5.270624937,4.132582341,4.65215956,3.402937205,4.526206371,0.973961385,4.211087762,2.164894554,4.790160927,3.978361445
ENSG00000089195,3.749675919,4.090910158,4.260162363,3.710374101,2.955916334,5.347818023,5.213120834,3.700642946,2.399328432,4.763694449,4.379472911,4.347736969
ENSG00000089199,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000089220,4.554744037,3.360596694,4.517302276,3.110962301,3.276633362,3.895714752,3.502357774,5.836738405,4.989428103,5.117930029,4.876854849,4.347736969
ENSG00000089225,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,2.648672864,0.973961385,0.973961385,0.973961385,2.164894554,1.878854799,0.973961385
ENSG00000089234,6.176376186,6.023236342,5.203901403,6.35875752,7.048237785,5.960179802,6.777368096,5.969727327,6.61461178,5.843145838,5.912332312,5.797570774
ENSG00000089248,7.421213735,6.800889592,7.280736681,7.418471215,6.458179706,6.937239906,7.290350758,6.73905786,6.460403352,6.850113976,7.801023231,7.452863657
ENSG00000089250,0.973961385,1.183905135,0.973961385,0.973961385,1.961956464,0.973961385,3.168355895,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000089280,6.147444913,6.147410721,7.495218405,5.95518416,4.995717702,6.529889639,5.919200483,6.307928647,6.287716935,6.41155936,6.425103302,6.148774515
ENSG00000089289,6.389046557,6.128500932,5.789251316,6.006019413,6.079828321,6.232232873,5.919200483,5.343260111,6.09151368,6.368205132,6.174365783,6.018364689
ENSG00000089327,7.900175725,8.943716724,7.145054417,9.004899747,9.84471965,7.975855826,9.221179603,7.687620038,9.445733847,8.71528414,7.897491513,8.297876843
ENSG00000089335,4.150476891,3.074772494,4.385879555,3.44157733,2.764135682,4.262352439,4.198352984,3.700642946,4.830611096,5.402107695,3.803170234,4.112272803
ENSG00000089351,5.446419765,5.660439927,5.60205849,4.458795834,6.217268723,4.262352439,5.973981795,5.690234041,5.594641354,5.639414955,5.485565662,5.438192405
ENSG00000089356,0.973961385,1.675796375,0.973961385,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000089472,0.973961385,1.529708111,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000089486,5.624934022,6.47635543,4.142933982,5.538123027,7.481495091,4.262352439,4.910165979,5.969727327,5.262623416,5.964557238,3.803170234,3.830736665
ENSG00000089505,1.765582851,2.242867482,2.511678767,0.973961385,0.973961385,2.648672864,0.973961385,0.973961385,0.973961385,0.973961385,2.430668888,0.973961385
ENSG00000089597,4.150476891,5.258170791,5.972207599,3.936868451,4.200335337,0.973961385,4.198352984,3.700642946,3.102141425,2.164894554,4.255520413,3.666265936
ENSG00000089639,6.286626596,6.697761872,6.598794348,6.765136733,6.290301013,6.232232873,6.714411508,6.496095827,6.09151368,6.3235076,6.508929374,6.943409875
ENSG00000089682,5.068401472,5.085900855,4.994266402,5.605605367,6.39335312,3.895714752,5.537984444,3.700642946,4.830611096,5.117930029,4.255520413,4.112272803
ENSG00000089685,1.765582851,1.675796375,1.682765967,3.710374101,1.550931715,2.648672864,0.973961385,0.973961385,0.973961385,4.763694449,2.430668888,2.330660671
ENSG00000089692,0.973961385,1.183905135,1.890995089,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,2.430668888,0.973961385
ENSG00000089693,4.554744037,3.895970722,4.436576292,4.132582341,4.536837986,3.402937205,5.018375296,3.700642946,3.572680245,5.009237234,3.803170234,4.808711002
ENSG00000089723,0.973961385,1.183905135,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000089737,6.507623495,6.220664682,7.374730205,5.731780277,5.623229294,6.718696221,6.923696608,6.58171078,6.797515416,6.368205132,6.508929374,6.771869413
ENSG00000089775,2.648899539,3.52386109,5.660098854,3.110962301,3.125168646,3.402937205,3.773385596,2.903622368,3.572680245,4.467612464,3.614220655,3.267468611
ENSG00000089818,2.273814282,3.835067838,4.469410687,3.936868451,1.961956464,4.262352439,3.168355895,3.700642946,0.973961385,4.29314945,2.430668888,3.267468611
ENSG00000089820,6.11792157,6.356877678,7.25742482,5.467328632,5.236499319,4.797234869,5.537984444,5.52715311,5.492230061,5.710570216,5.8706887,6.085042621
ENSG00000089847,0.973961385,1.367142707,2.234461848,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,3.102141425,0.973961385,0.973961385,0.973961385
ENSG00000089876,1.765582851,2.783906453,3.276597853,2.066725265,1.961956464,0.973961385,2.732968129,0.973961385,3.102141425,2.808271045,2.828842121,2.7144481
ENSG00000089902,5.624934022,5.879840341,5.587176073,5.538123027,5.972966526,4.797234869,5.018375296,5.52715311,5.690262232,5.710570216,4.493613222,5.583644723
ENSG00000089916,5.892383662,6.284695658,6.275827907,5.314379938,6.565056755,4.797234869,5.119031595,4.587331155,5.779937454,5.009237234,5.036023573,6.23938555
ENSG00000090006,3.896001249,4.167014042,4.608564702,5.143272064,5.535826003,4.797234869,2.732968129,3.700642946,6.159922774,4.29314945,4.119908674,3.267468611
ENSG00000090013,4.463795145,3.738603545,4.080542709,2.68132932,2.542895023,4.797234869,4.371572819,5.836738405,3.926912337,5.402107695,5.690940132,4.72755382
ENSG00000090020,3.896001249,5.337159505,4.532919248,5.231361253,6.235876308,0.973961385,5.213120834,3.700642946,3.102141425,2.808271045,2.828842121,3.01729599
ENSG00000090054,0.973961385,3.738603545,4.163145546,3.710374101,2.955916334,0.973961385,2.106423139,0.973961385,3.572680245,3.864411633,2.430668888,3.267468611
